cycle,component,races,changed_races,changed_share,mean_absolute_margin_change,max_absolute_margin_change,mean_signed_margin_change,baseline_mean_model_margin,neutralized_mean_model_margin,baseline_margin_mae,neutralized_margin_mae,neutralized_minus_baseline_mae,baseline_margin_rmse,neutralized_margin_rmse,neutralized_minus_baseline_rmse,baseline_zero_threshold_dem_wins,neutralized_zero_threshold_dem_wins
2016,incumbency,435,362,0.832183908045977,1.3308823529411764,1.500000000000007,0.15441176470588233,1.1630762965162056,1.317488061222088,13.612351559714929,14.417148680117585,0.8047971204026556,21.564754475404055,22.315989004715398,0.7512345293113434,184.0,186.0
2016,district_elasticity,435,311,0.7149425287356321,0.10504209943270602,0.2430000000000021,0.03467496749770569,1.1630762965162056,1.1977512640139116,13.612351559714929,13.589522463724606,-0.02282909599032301,21.564754475404055,21.55574519209065,-0.009009283313403671,184.0,186.0
2018,incumbency,435,366,0.8413793103448276,1.2620689655172415,1.500000000000007,0.07586206896551724,7.312480598455954,7.388342667421471,8.721666591600588,8.883976300971883,0.16230970937129463,15.511249765072451,15.901865493669616,0.3906157285971652,223.0,227.0
2018,district_elasticity,435,349,0.8022988505747126,1.3490891719461513,2.9565000000000055,0.3479159894007724,7.312480598455954,7.660396587856726,8.721666591600588,8.409641936253108,-0.31202465534748036,15.511249765072451,15.33089318072447,-0.1803565843479813,223.0,224.0
2020,incumbency,435,384,0.8827586206896552,1.3241379310344827,1.500000000000007,-0.18620689655172415,7.145044401520313,6.9588375049685895,7.85671504445882,8.112635416170626,0.2559203717118059,13.947746026934626,14.226287006676335,0.27854097974170955,226.0,228.0
2020,district_elasticity,435,384,0.8827586206896552,1.2107498421206895,2.754000000000005,0.307421151853655,7.145044401520313,7.452465553373968,7.85671504445882,7.988097311863863,0.13138226740504333,13.947746026934626,14.00446627125206,0.056720244317434165,226.0,227.0
2022,incumbency,435,355,0.8160919540229885,1.2241379310344827,1.500000000000007,0.01724137931034486,-0.3032444630906605,-0.28600308378031564,7.275797380640565,7.676926671870299,0.40112929122973373,14.63123959875329,15.093371218078333,0.462131619325044,209.0,211.0
2022,district_elasticity,435,398,0.9149425287356322,0.21003285482093792,0.4860000000000042,-0.057550171623144145,-0.3032444630906605,-0.3607946347138044,7.275797380640565,7.272978994384514,-0.002818386256051575,14.63123959875329,14.615263422420352,-0.015976176332937797,209.0,211.0
