model_id,alpha,feature,coefficient,absolute_coefficient
C_continuous_full,1000.0,<INTERCEPT>,0.948089250596025,0.948089250596025
C_continuous_full,1000.0,categorical__region_Mid-Atlantic,0.44862619808217086,0.44862619808217086
C_continuous_full,1000.0,categorical__region_Midwest,0.4162420686387159,0.4162420686387159
C_continuous_full,1000.0,categorical__district_type_Urban,-0.3137377398286586,0.3137377398286586
C_continuous_full,1000.0,categorical__region_Southwest,-0.26058773841349797,0.26058773841349797
C_continuous_full,1000.0,categorical__district_type_Rural,-0.25611620036292304,0.25611620036292304
C_continuous_full,1000.0,categorical__region_Great Plains,0.18785465910143292,0.18785465910143292
C_continuous_full,1000.0,categorical__region_Urban South,0.18767341835447834,0.18767341835447834
C_continuous_full,1000.0,categorical__region_Northeast,0.1274403004701472,0.1274403004701472
C_continuous_full,1000.0,numeric__hispanic_vap_share,0.11918624693018955,0.11918624693018955
C_continuous_full,1000.0,categorical__region_Deep South,-0.11694317888397794,0.11694317888397794
C_continuous_full,1000.0,categorical__region_Middle South,-0.11093597542070448,0.11093597542070448
C_continuous_full,1000.0,categorical__district_type_Mixed,-0.10836180686017441,0.10836180686017441
C_continuous_full,1000.0,categorical__dra_population_dataset_2020 Census adjusted,0.10746716585346262,0.10746716585346262
C_continuous_full,1000.0,categorical__region_Northwest,-0.08183362914835725,0.08183362914835725
C_continuous_full,1000.0,numeric__native_vap_share,0.07233181111763841,0.07233181111763841
C_continuous_full,1000.0,categorical__region_Pacific,-0.06158750367938436,0.06158750367938436
C_continuous_full,1000.0,categorical__district_type_Suburban,-0.059698621582293214,0.059698621582293214
C_continuous_full,1000.0,categorical__region_Southeast,0.05904891520156856,0.05904891520156856
C_continuous_full,1000.0,numeric__presidential_swing_2020_to_2024_dem,0.051114372767967826,0.051114372767967826
C_continuous_full,1000.0,numeric__pres_2020_margin_dem,-0.048306545694352526,0.048306545694352526
C_continuous_full,1000.0,numeric__dra_composite_margin_dem,-0.04339868527530499,0.04339868527530499
C_continuous_full,1000.0,numeric__pres_2024_margin_dem,-0.04284487670847547,0.04284487670847547
C_continuous_full,1000.0,numeric__asian_vap_share,0.04005818401535503,0.04005818401535503
C_continuous_full,1000.0,numeric__white_vap_share,-0.03911811642004459,0.03911811642004459
C_continuous_full,1000.0,numeric__dra_composite_minus_2020_margin_dem,0.02795906887670317,0.02795906887670317
C_continuous_full,1000.0,numeric__pacific_vap_share,-0.023614591648512092,0.023614591648512092
C_continuous_full,1000.0,categorical__region_Mountain West,-0.01598107969271999,0.01598107969271999
C_continuous_full,1000.0,numeric__dra_composite_minus_2024_margin_dem,-0.0119297342829102,0.0119297342829102
C_continuous_full,1000.0,numeric__black_vap_share,0.0009107873188326465,0.0009107873188326465
D_hybrid_all_features,1000.0,<INTERCEPT>,0.934845604937986,0.934845604937986
D_hybrid_all_features,1000.0,categorical__region_Midwest,0.4231187593692876,0.4231187593692876
D_hybrid_all_features,1000.0,categorical__region_Mid-Atlantic,0.415540969397171,0.415540969397171
D_hybrid_all_features,1000.0,categorical__district_type_Urban,-0.3165835453825906,0.3165835453825906
D_hybrid_all_features,1000.0,categorical__district_type_Rural,-0.2672550101163314,0.2672550101163314
D_hybrid_all_features,1000.0,categorical__region_Southwest,-0.25117058868281866,0.25117058868281866
D_hybrid_all_features,1000.0,categorical__region_Urban South,0.19563647017980124,0.19563647017980124
D_hybrid_all_features,1000.0,categorical__region_Great Plains,0.16407889263050848,0.16407889263050848
D_hybrid_all_features,1000.0,categorical__region_Northeast,0.15996365389602543,0.15996365389602543
D_hybrid_all_features,1000.0,categorical__college_share_tier_Very High,0.14971391502694992,0.14971391502694992
D_hybrid_all_features,1000.0,categorical__region_Middle South,-0.1339597105028942,0.1339597105028942
D_hybrid_all_features,1000.0,numeric__hispanic_vap_share,0.13061119739028132,0.13061119739028132
D_hybrid_all_features,1000.0,categorical__dra_population_dataset_2020 Census adjusted,0.1176640542398265,0.1176640542398265
D_hybrid_all_features,1000.0,categorical__district_type_Mixed,-0.11571940235793227,0.11571940235793227
D_hybrid_all_features,1000.0,categorical__region_Deep South,-0.11508138219954105,0.11508138219954105
D_hybrid_all_features,1000.0,categorical__white_share_tier_Low,-0.09812319338316336,0.09812319338316336
D_hybrid_all_features,1000.0,categorical__region_Northwest,-0.09426310117435209,0.09426310117435209
D_hybrid_all_features,1000.0,numeric__native_vap_share,0.07613666549480647,0.07613666549480647
D_hybrid_all_features,1000.0,categorical__district_type_Suburban,-0.07022451586792568,0.07022451586792568
D_hybrid_all_features,1000.0,categorical__hispanic_share_tier_Very High,0.06883584114475513,0.06883584114475513
D_hybrid_all_features,1000.0,categorical__hispanic_share_tier_Medium,-0.06717186094960365,0.06717186094960365
D_hybrid_all_features,1000.0,numeric__white_vap_share,-0.0650666483057492,0.0650666483057492
D_hybrid_all_features,1000.0,numeric__pres_2020_margin_dem,-0.06105769597186713,0.06105769597186713
D_hybrid_all_features,1000.0,numeric__pres_2024_margin_dem,-0.05597654664243755,0.05597654664243755
D_hybrid_all_features,1000.0,numeric__dra_composite_margin_dem,-0.054641893526168314,0.054641893526168314
D_hybrid_all_features,1000.0,numeric__presidential_swing_2020_to_2024_dem,0.05282985632268467,0.05282985632268467
D_hybrid_all_features,1000.0,categorical__college_share_tier_Low,-0.04887340028648638,0.04887340028648638
D_hybrid_all_features,1000.0,categorical__black_share_tier_Low,0.04758819094441751,0.04758819094441751
D_hybrid_all_features,1000.0,categorical__region_Pacific,-0.04516708054272442,0.04516708054272442
D_hybrid_all_features,1000.0,categorical__white_share_tier_Medium,-0.042790395430566334,0.042790395430566334
D_hybrid_all_features,1000.0,numeric__asian_vap_share,0.03910251352768689,0.03910251352768689
D_hybrid_all_features,1000.0,numeric__black_vap_share,0.03895654224311587,0.03895654224311587
D_hybrid_all_features,1000.0,categorical__region_Southeast,0.03827426648585819,0.03827426648585819
D_hybrid_all_features,1000.0,numeric__dra_composite_minus_2020_margin_dem,0.03666873072785468,0.03666873072785468
D_hybrid_all_features,1000.0,categorical__white_share_tier_Very High,-0.0351642329746005,0.0351642329746005
D_hybrid_all_features,1000.0,categorical__college_share_tier_Medium,0.03170157768597165,0.03170157768597165
D_hybrid_all_features,1000.0,categorical__black_share_tier_Medium,0.028101291082344455,0.028101291082344455
D_hybrid_all_features,1000.0,categorical__hispanic_share_tier_Low,0.02510826121724988,0.02510826121724988
D_hybrid_all_features,1000.0,categorical__college_share_tier_Unknown,-0.024220775911347144,0.024220775911347144
D_hybrid_all_features,1000.0,categorical__white_share_tier_Unknown,-0.024220775911347116,0.024220775911347116
D_hybrid_all_features,1000.0,categorical__black_share_tier_Unknown,-0.024220775911347112,0.024220775911347112
D_hybrid_all_features,1000.0,categorical__hispanic_share_tier_Unknown,-0.024220775911347095,0.024220775911347095
D_hybrid_all_features,1000.0,categorical__black_share_tier_Very High,-0.021629262367867857,0.021629262367867857
D_hybrid_all_features,1000.0,numeric__pacific_vap_share,-0.02078879404974974,0.02078879404974974
D_hybrid_all_features,1000.0,categorical__region_Mountain West,0.009693998889940937,0.009693998889940937
D_hybrid_all_features,1000.0,numeric__dra_composite_minus_2024_margin_dem,-0.007377318279747483,0.007377318279747483
