shrinkage,incumbent_discount,one_sided_multiplier,observation_prior_strength,cap,cycles_tested,total_scored_rows,mean_absolute_error,rmse,winner_accuracy,brier_score,log_loss,expected_win_count_error,mean_absolute_adjustment,maximum_absolute_adjustment,mean_mae_change_vs_layer_2,mean_rmse_change_vs_layer_2,mean_brier_change_vs_layer_2,mean_log_loss_change_vs_layer_2,mean_absolute_error_rank,rmse_rank,brier_score_rank,log_loss_rank,expected_win_count_error_rank,combined_rank
0.6,0.5,1.0,0.5,3.0,1,400,4.786494284142771,6.315047036594061,0.9575,0.029910475309589027,0.09723721516235936,2.8033671652738974,0.4604036351218809,3.0,-0.10348359132524454,-0.15998735410097709,-0.0022133858392589245,-0.0061846567624387755,236.0,274.0,306.0,321.0,2616.0,3753.0
0.3,0.75,0.75,0.0,2.5,1,400,4.810768134515018,6.35309152761678,0.96,0.030382816280778366,0.09845515828115556,2.782752449067459,0.3289312413478831,2.5,-0.07920974095299727,-0.12194286307825841,-0.0017410448680695856,-0.004966713643642581,592.0,618.0,654.0,639.0,1253.0,3756.0
0.6,0.5,0.25,0.0,3.0,1,400,4.832850693775734,6.394948251207926,0.9575,0.030160289258970137,0.09812264262020816,2.7727928409233584,0.3142667659316786,3.0,-0.05712718169228115,-0.08008613948711218,-0.0019635718898778146,-0.005299229304589981,1114.0,1264.0,465.0,546.0,367.0,3756.0
0.5,1.0,0.5,0.5,4.0,1,400,4.791923601720425,6.327912626339845,0.9575,0.02979250819725995,0.09682043663442645,2.8024820922948948,0.41962039871018336,3.610130718954249,-0.09805427374759024,-0.14712176435519275,-0.002331352951588001,-0.006601435290371688,308.0,385.0,253.0,254.0,2567.0,3767.0
0.6,0.5,1.0,0.5,2.5,1,400,4.787442465960952,6.31523767031174,0.9575,0.02991047531148943,0.09723722074073717,2.8033649343029197,0.4588518169400628,2.5,-0.10253540950706341,-0.15979672038329795,-0.002213385837358521,-0.006184651184060974,249.0,276.0,308.0,323.0,2614.0,3770.0
0.7,1.0,0.5,0.0,2.0,1,400,4.807201397679063,6.336303458758621,0.9575,0.029789209351462426,0.09685948427882927,2.798461868011401,0.5700328691860631,2.0,-0.08277647778895236,-0.13873093193641672,-0.0023346517973855258,-0.006562387645968865,536.0,447.0,252.0,260.0,2275.0,3770.0
0.3,0.75,1.0,0.5,2.0,1,400,4.8111618784757555,6.351291243916227,0.96,0.030597297227191442,0.09899781117453105,2.7757219671246958,0.31037319866014584,1.9470588235294117,-0.07881599699225994,-0.12374314677881149,-0.0015265639216565097,-0.004424060750267092,604.0,598.0,891.0,850.0,831.0,3774.0
0.3,0.75,1.0,0.5,2.5,1,400,4.8111618784757555,6.351291243916227,0.96,0.030597297227191442,0.09899781117453105,2.7757219671246958,0.31037319866014584,1.9470588235294117,-0.07881599699225994,-0.12374314677881149,-0.0015265639216565097,-0.004424060750267092,604.0,598.0,891.0,850.0,831.0,3774.0
0.3,0.75,1.0,0.5,3.0,1,400,4.8111618784757555,6.351291243916227,0.96,0.030597297227191442,0.09899781117453105,2.7757219671246958,0.31037319866014584,1.9470588235294117,-0.07881599699225994,-0.12374314677881149,-0.0015265639216565097,-0.004424060750267092,604.0,598.0,891.0,850.0,831.0,3774.0
0.3,0.75,1.0,0.5,4.0,1,400,4.8111618784757555,6.351291243916227,0.96,0.030597297227191442,0.09899781117453105,2.7757219671246958,0.31037319866014584,1.9470588235294117,-0.07881599699225994,-0.12374314677881149,-0.0015265639216565097,-0.004424060750267092,604.0,598.0,891.0,850.0,831.0,3774.0
0.7,0.5,0.5,0.5,2.0,1,400,4.820805874006156,6.367284922573842,0.9575,0.03034892562941062,0.09839027500546875,2.778275489435714,0.3509450183833731,2.0,-0.06917200146185909,-0.10774946812119612,-0.0017749355194373317,-0.00503159691932939,789.0,800.0,624.0,626.0,951.0,3790.0
0.3,0.75,0.75,0.0,2.0,1,400,4.811944554969564,6.353419082627639,0.96,0.030382816284113438,0.09845517093010807,2.7827473901535313,0.3270076618024285,2.0,-0.07803332049845135,-0.1216153080673994,-0.0017410448647345138,-0.004966700994690071,625.0,620.0,657.0,642.0,1250.0,3794.0
0.5,0.5,0.5,0.0,2.5,1,400,4.819995072548528,6.370515302435574,0.9575,0.03022156036909385,0.09817905863769885,2.779898575184717,0.33762386111386566,2.5,-0.06998280291948777,-0.10451908825946443,-0.0019023007797541007,-0.005242813287099288,776.0,854.0,516.0,572.0,1078.0,3796.0
0.7,1.0,1.0,1.0,1.5,1,400,4.780497323684078,6.290449453386834,0.9575,0.029759956333072834,0.09669813448578847,2.810820523803528,0.623552882242009,1.5,-0.10948055178393723,-0.18458493730820447,-0.0023639048157751176,-0.006723737439009669,187.0,146.0,240.0,239.0,2991.0,3803.0
0.5,1.0,0.5,0.5,3.0,1,400,4.7945887212414275,6.329354578059654,0.9575,0.029792508414823934,0.09682054671360919,2.802438104176929,0.41694921858312095,3.0,-0.09538915422658789,-0.1456798126353842,-0.002331352734024017,-0.0066013252111889464,342.0,398.0,254.0,255.0,2566.0,3815.0
0.5,1.0,0.75,2.0,2.5,1,400,4.803282028516791,6.3384590436715635,0.96,0.030379887174846125,0.09834379419808689,2.788047559151522,0.34273904151914264,2.170098039215686,-0.08669584695122445,-0.1365753470234745,-0.0017439739740018265,-0.005078077726711247,463.0,464.0,650.0,615.0,1624.0,3816.0
0.5,1.0,0.75,2.0,3.0,1,400,4.803282028516791,6.3384590436715635,0.96,0.030379887174846125,0.09834379419808689,2.788047559151522,0.34273904151914264,2.170098039215686,-0.08669584695122445,-0.1365753470234745,-0.0017439739740018265,-0.005078077726711247,463.0,464.0,650.0,615.0,1624.0,3816.0
0.5,1.0,0.75,2.0,4.0,1,400,4.803282028516791,6.3384590436715635,0.96,0.030379887174846125,0.09834379419808689,2.788047559151522,0.34273904151914264,2.170098039215686,-0.08669584695122445,-0.1365753470234745,-0.0017439739740018265,-0.005078077726711247,463.0,464.0,650.0,615.0,1624.0,3816.0
0.3,0.75,1.0,0.5,1.5,1,400,4.81217931574437,6.351798859332682,0.96,0.030597297228769457,0.0989978143938331,2.775720679719541,0.30907803411880486,1.5,-0.07779855972364569,-0.1232355313623561,-0.0015265639200784942,-0.004424057530965045,631.0,608.0,895.0,854.0,830.0,3818.0
0.7,1.0,0.5,1.0,4.0,1,400,4.77888275370356,6.308796244322357,0.96,0.029464421538937576,0.0959226158897338,2.8142922202286513,0.4897907085335348,4.0,-0.11109512176445513,-0.16623814637268097,-0.0026594396099103752,-0.007499256035064336,179.0,242.0,140.0,141.0,3126.0,3828.0
0.6,0.75,1.0,3.0,2.0,1,400,4.807501207752079,6.3446469806034616,0.96,0.030581395574052123,0.09890949450472802,2.7799902947773205,0.3221516623893876,1.925546218487395,-0.08247666771593654,-0.1303874100915765,-0.0015424655747958288,-0.0045123774200701156,540.0,530.0,866.0,816.0,1081.0,3833.0
0.6,0.75,1.0,3.0,2.5,1,400,4.807501207752079,6.3446469806034616,0.96,0.030581395574052123,0.09890949450472802,2.7799902947773205,0.3221516623893876,1.925546218487395,-0.08247666771593654,-0.1303874100915765,-0.0015424655747958288,-0.0045123774200701156,540.0,530.0,866.0,816.0,1081.0,3833.0
0.6,0.75,1.0,3.0,3.0,1,400,4.807501207752079,6.3446469806034616,0.96,0.030581395574052123,0.09890949450472802,2.7799902947773205,0.3221516623893876,1.925546218487395,-0.08247666771593654,-0.1303874100915765,-0.0015424655747958288,-0.0045123774200701156,540.0,530.0,866.0,816.0,1081.0,3833.0
0.6,0.75,1.0,3.0,4.0,1,400,4.807501207752079,6.3446469806034616,0.96,0.030581395574052123,0.09890949450472802,2.7799902947773205,0.3221516623893876,1.925546218487395,-0.08247666771593654,-0.1303874100915765,-0.0015424655747958288,-0.0045123774200701156,540.0,530.0,866.0,816.0,1081.0,3833.0
0.5,1.0,0.75,2.0,2.0,1,400,4.805026949802613,6.339744807358231,0.96,0.030379887640030648,0.09834403806363701,2.7879494213031535,0.34099412023332065,2.0,-0.08495092566540219,-0.13528958333680663,-0.0017439735088173036,-0.005077833861161132,494.0,479.0,653.0,618.0,1618.0,3862.0
0.5,0.5,0.75,0.0,4.0,1,400,4.798277231881712,6.339481497061008,0.9575,0.02993138864080271,0.09739049125795274,2.7989758128922517,0.41970953218936896,4.0,-0.0917006435863037,-0.13555289363403045,-0.002192472508045242,-0.006031380666845401,391.0,475.0,319.0,361.0,2320.0,3866.0
0.6,0.5,0.5,0.0,4.0,1,400,4.8070293930483885,6.356403665555138,0.96,0.029806392044926414,0.09715113903587987,2.7954575721941524,0.41076957122228264,4.0,-0.08294848241962693,-0.1186307251398997,-0.002317469103921537,-0.006270732888918273,528.0,652.0,257.0,305.0,2126.0,3868.0
0.5,0.75,0.75,1.0,1.5,1,400,4.813845049418343,6.352245837134759,0.96,0.03045713931343968,0.09860170623364897,2.7817055205358656,0.34263777400219264,1.5,-0.07613282604967253,-0.12278855356027929,-0.0016667218354082698,-0.004820165691149167,660.0,612.0,724.0,698.0,1178.0,3872.0
0.4,1.0,1.0,3.0,2.0,1,400,4.817007361775967,6.358869213680317,0.96,0.030795949876642623,0.09948574422500624,2.7692683457547105,0.27343652527007306,1.7115966386554622,-0.07297051369204866,-0.11616517701472073,-0.0013279112722053288,-0.003936127699791903,709.0,675.0,1140.0,1063.0,293.0,3880.0
0.4,1.0,1.0,3.0,2.5,1,400,4.817007361775967,6.358869213680317,0.96,0.030795949876642623,0.09948574422500624,2.7692683457547105,0.27343652527007306,1.7115966386554622,-0.07297051369204866,-0.11616517701472073,-0.0013279112722053288,-0.003936127699791903,709.0,675.0,1140.0,1063.0,293.0,3880.0
0.4,1.0,1.0,3.0,3.0,1,400,4.817007361775967,6.358869213680317,0.96,0.030795949876642623,0.09948574422500624,2.7692683457547105,0.27343652527007306,1.7115966386554622,-0.07297051369204866,-0.11616517701472073,-0.0013279112722053288,-0.003936127699791903,709.0,675.0,1140.0,1063.0,293.0,3880.0
0.4,1.0,1.0,3.0,4.0,1,400,4.817007361775967,6.358869213680317,0.96,0.030795949876642623,0.09948574422500624,2.7692683457547105,0.27343652527007306,1.7115966386554622,-0.07297051369204866,-0.11616517701472073,-0.0013279112722053288,-0.003936127699791903,709.0,675.0,1140.0,1063.0,293.0,3880.0
0.7,0.5,0.75,0.5,1.5,1,400,4.813631643487211,6.348935288949351,0.9575,0.030458584477393077,0.09864484957901593,2.7819802056683045,0.40532648239628016,1.5,-0.07634623198080437,-0.1260991017456874,-0.0016652766714548746,-0.004777022345782214,657.0,581.0,726.0,708.0,1220.0,3892.0
0.45,0.5,1.0,0.5,1.5,1,400,4.810954154512641,6.3502482854357165,0.96,0.03051373549691707,0.09881145017807916,2.780682965336041,0.3400608148705287,1.5,-0.0790237209553748,-0.12478610525932154,-0.0016101256519308813,-0.004610421746718982,600.0,592.0,795.0,778.0,1134.0,3899.0
0.5,0.5,0.75,0.0,3.0,1,400,4.8005982546089845,6.339759981479659,0.9575,0.02993138864147933,0.09739048725395605,2.798977414626279,0.41703055491664176,3.0,-0.08937962085903095,-0.1352744092153788,-0.00219247250736862,-0.006031384670842091,423.0,480.0,320.0,360.0,2321.0,3904.0
0.4,1.0,1.0,3.0,1.5,1,400,4.817536353372605,6.359163792352352,0.96,0.030795950152990373,0.0994858870889832,2.7692112554870505,0.2729075336734344,1.5,-0.07244152209541,-0.11587059834268576,-0.0013279109958575785,-0.003935984835814935,723.0,680.0,1144.0,1067.0,292.0,3906.0
0.6,0.75,1.0,3.0,1.5,1,400,4.810015870001593,6.346434693608136,0.96,0.03058213177746423,0.09891334426050452,2.7800454442435125,0.31963700013987234,1.5,-0.07996200546642207,-0.12859969708690233,-0.001541729371383721,-0.004508527664293618,578.0,554.0,872.0,820.0,1086.0,3910.0
0.7,0.5,0.5,0.0,1.5,1,400,4.828985022202494,6.375393205512459,0.9575,0.03065101503592966,0.0992022090498705,2.7536207523007192,0.37623394378420805,1.5,-0.06099285326552106,-0.0996411851825787,-0.0014728461129182926,-0.004219662874927643,1005.0,918.0,950.0,927.0,110.0,3910.0
0.5,1.0,1.0,0.0,1.5,1,400,4.788722496232859,6.29535843845657,0.9575,0.029713053456637616,0.09661922172540263,2.8117993146503295,0.6545002355691694,1.5,-0.10125537923515626,-0.1796759522384681,-0.002410807692210335,-0.006802650199395507,262.0,170.0,220.0,231.0,3036.0,3919.0
0.6,1.0,1.0,0.5,1.5,1,400,4.783921336940782,6.29235102652546,0.9575,0.02974272122961674,0.09666516293279917,2.8129785745476283,0.633565296020506,1.5,-0.10605653852723318,-0.18268336416957798,-0.002381139919231213,-0.006756708991998969,210.0,158.0,236.0,236.0,3088.0,3928.0
0.45,1.0,0.5,0.5,2.0,1,400,4.812463999192497,6.352056134625288,0.9575,0.03016087245050695,0.09779403735218178,2.7904735953368345,0.36089621202458255,2.0,-0.07751387627551853,-0.1229782560697501,-0.001962988698341002,-0.005627834572616355,637.0,611.0,466.0,450.0,1768.0,3932.0
0.4,0.75,0.5,0.0,2.5,1,400,4.812158327966602,6.356828125698074,0.9575,0.030125172793171163,0.09781327298319269,2.789632937470145,0.34747927451939403,2.5,-0.07781954750141384,-0.11820626499696374,-0.0019986883556767886,-0.005608598941605453,630.0,659.0,443.0,457.0,1746.0,3935.0
0.4,0.75,0.75,0.5,3.0,1,400,4.805925704700011,6.345624341829633,0.96,0.030346219506688726,0.09833451452322961,2.7884451379028405,0.3434225014628521,2.596078431372549,-0.08405217076800486,-0.12941004886540508,-0.001777641642159225,-0.005087357401568529,505.0,539.0,619.0,612.0,1662.0,3937.0
0.4,0.75,0.75,0.5,4.0,1,400,4.805925704700011,6.345624341829633,0.96,0.030346219506688726,0.09833451452322961,2.7884451379028405,0.3434225014628521,2.596078431372549,-0.08405217076800486,-0.12941004886540508,-0.001777641642159225,-0.005087357401568529,505.0,539.0,619.0,612.0,1662.0,3937.0
0.4,0.75,0.75,0.5,2.5,1,400,4.806165900778442,6.3456968040497,0.96,0.030346219506676445,0.09833451388171394,2.788445394506624,0.3431823053844207,2.5,-0.08381197468957335,-0.12933758664533812,-0.0017776416421715069,-0.005087358043084203,512.0,541.0,618.0,611.0,1664.0,3946.0
0.6,0.75,0.5,0.0,1.5,1,400,4.82368312490432,6.366160809849845,0.9575,0.030471297399585283,0.09868997064836084,2.7747553807834606,0.4084564819639613,1.5,-0.06629475056369571,-0.10887358084519327,-0.0016525637492626685,-0.0047319012764373,879.0,784.0,736.0,736.0,814.0,3949.0
0.7,0.5,0.25,0.0,2.5,1,400,4.837125007324726,6.395345426086251,0.9575,0.03030825016044078,0.09841594035436838,2.762684243536569,0.3447833423049071,2.5,-0.05285286814328938,-0.0796889646087875,-0.0018156109884071708,-0.005005931570429764,1248.0,1272.0,600.0,634.0,196.0,3950.0
0.7,1.0,0.75,2.0,1.5,1,400,4.806261996897063,6.333854426754308,0.96,0.030247121389032645,0.09800671951042134,2.7931670090139846,0.42695297411687577,1.5,-0.08371587857095264,-0.14117996394073007,-0.0018767397598153067,-0.005415152414376803,513.0,421.0,543.0,512.0,1983.0,3972.0
0.45,0.5,0.75,0.0,1.5,1,400,4.819944671560504,6.360753627389667,0.9575,0.03055901217657949,0.09894115553712644,2.775336041327762,0.3513075695960749,1.5,-0.07003320390751178,-0.11428076330537085,-0.0015648489722684608,-0.004480716387671696,775.0,701.0,840.0,832.0,826.0,3974.0
0.4,0.75,0.75,0.5,2.0,1,400,4.807269403109444,6.346128328283811,0.96,0.030346219508242088,0.09833451727609158,2.788444037068757,0.3417085000231153,2.0,-0.08270847235857115,-0.12890606241122704,-0.0017776416406058634,-0.005087354648706563,537.0,551.0,621.0,614.0,1661.0,3984.0
0.7,0.5,1.0,1.0,4.0,1,400,4.786782469627046,6.316712861966893,0.96,0.03000671626060909,0.09746752453332348,2.805358776737478,0.44640706192891394,3.1773823529411764,-0.1031954058409692,-0.15832152872814476,-0.0021171448882388623,-0.005954347391474657,238.0,283.0,366.0,383.0,2724.0,3994.0
0.7,0.5,0.75,1.0,1.5,1,400,4.815381283498437,6.356154294436395,0.96,0.030513308202611465,0.098768964552748,2.7802987471408187,0.35386481401637454,1.5,-0.0745965919695788,-0.11888009625864271,-0.0016105529462364862,-0.0046529073720501385,690.0,649.0,794.0,762.0,1100.0,3995.0
0.7,0.5,1.0,1.0,3.0,1,400,4.7872259255094,6.316809300133572,0.96,0.030006716260578426,0.09746752315597754,2.8053593276697484,0.445963606046561,3.0,-0.10275194995861536,-0.15822509056146572,-0.0021171448882695253,-0.005954348768820603,244.0,285.0,365.0,382.0,2725.0,4001.0
0.7,0.75,1.0,3.0,1.5,1,400,4.804599663347876,6.335481991435511,0.96,0.030420708809689737,0.0984925787857621,2.789842174996977,0.3668639922869461,1.5,-0.08537821212013963,-0.1395523992595269,-0.0017031523391582148,-0.004929293139036034,484.0,435.0,685.0,658.0,1748.0,4010.0
0.7,0.5,1.0,1.0,2.5,1,400,4.7884759255094,6.317148147757929,0.96,0.03000671626050666,0.09746751962117166,2.805360741577715,0.44471360604656096,2.5,-0.10150194995861561,-0.15788624293710907,-0.0021171448883412908,-0.005954352303626481,256.0,289.0,364.0,381.0,2726.0,4016.0
0.5,0.75,0.25,0.0,2.5,1,400,4.831213941943774,6.385968356161524,0.9575,0.030189658149313646,0.09799170757472918,2.7761679904312473,0.3157991456530347,2.5,-0.05876393352424181,-0.0890660345335137,-0.0019342029995343055,-0.005430164350068961,1069.0,1094.0,494.0,505.0,862.0,4024.0
0.5,0.75,0.75,1.0,3.0,1,400,4.802346317098369,6.339814702676271,0.96,0.030297573986949898,0.09818708835984545,2.7928308226905187,0.3575371456338354,2.598088235294118,-0.08763155836964653,-0.1352196880187675,-0.0018262871618980533,-0.005234783564952689,449.0,485.0,590.0,576.0,1954.0,4054.0
0.5,0.75,0.75,1.0,4.0,1,400,4.802346317098369,6.339814702676271,0.96,0.030297573986949898,0.09818708835984545,2.7928308226905187,0.3575371456338354,2.598088235294118,-0.08763155836964653,-0.1352196880187675,-0.0018262871618980533,-0.005234783564952689,449.0,485.0,590.0,576.0,1954.0,4054.0
0.4,0.75,0.5,0.0,4.0,1,400,4.809793830331883,6.35649332669197,0.9575,0.03011713307505496,0.09779708708076726,2.7926428629435804,0.3516733176086577,3.565588235294118,-0.0801840451361322,-0.11854106400306819,-0.002006728073792992,-0.005624784844030881,576.0,653.0,440.0,452.0,1939.0,4060.0
0.5,0.75,0.75,1.0,2.5,1,400,4.802591537686604,6.339888709600934,0.96,0.030297573986937353,0.09818708770472583,2.7928310847358375,0.35729192504560003,2.5,-0.08738633778141125,-0.1351456810941043,-0.0018262871619105989,-0.005234784220072314,454.0,487.0,589.0,575.0,1956.0,4061.0
0.7,1.0,0.75,2.0,2.0,1,400,4.792970800942184,6.316633292190441,0.96,0.029951386971078388,0.09719724990824034,2.8072778710803163,0.4578171263915312,2.0,-0.09700707452583135,-0.15840109850459694,-0.0021724741777695636,-0.006224622016557796,320.0,282.0,333.0,312.0,2824.0,4071.0
0.7,1.0,0.5,1.0,3.0,1,400,4.7879545062322055,6.317397593890943,0.9575,0.029532364720113,0.09611598203446102,2.8180646676995593,0.4790091075200415,3.0,-0.1020233692358099,-0.15763679680409481,-0.0025914964287349525,-0.0073058898903371194,253.0,293.0,159.0,154.0,3221.0,4080.0
0.4,1.0,0.5,0.0,1.5,1,400,4.823947686652465,6.36554006393376,0.9575,0.03045974318551464,0.09862071522168508,2.778785642381166,0.3646191464479148,1.5,-0.06603018881555034,-0.10949432676127824,-0.001664117963333312,-0.004801156703113055,887.0,764.0,728.0,704.0,997.0,4080.0
0.4,0.75,0.5,0.0,3.0,1,400,4.811207800920118,6.356755717582559,0.9575,0.030117133074945582,0.09779708244029692,2.7926447191098873,0.35025934702042244,3.0,-0.0787700745478972,-0.11827867311247875,-0.0020067280739023696,-0.005624789484501222,608.0,658.0,439.0,451.0,1940.0,4096.0
0.5,0.75,0.75,1.0,2.0,1,400,4.804672769689895,6.341213725880312,0.96,0.030297574231102523,0.09818721398006197,2.792780623481775,0.3549777384968547,2.0,-0.08530510577812045,-0.133820664814726,-0.0018262869177454281,-0.005234657944736168,485.0,500.0,592.0,578.0,1947.0,4102.0
0.4,0.5,0.75,0.0,2.0,1,400,4.816073299020732,6.361627752807458,0.9575,0.030394279059557258,0.09857401247790804,2.784088692463172,0.3306870004943994,2.0,-0.07390457644728343,-0.11340663788758043,-0.0017295820892906932,-0.004847859446890104,700.0,714.0,668.0,688.0,1345.0,4115.0
0.7,0.75,0.25,0.0,2.0,1,400,4.838338234319022,6.393271166047212,0.9575,0.030434981767851088,0.09862841681554307,2.7617652008992764,0.36851514746901637,2.0,-0.05163964114899322,-0.08176322464782615,-0.0016888793809968633,-0.004793455109255065,1296.0,1236.0,699.0,705.0,186.0,4122.0
0.2,1.0,1.0,0.5,1.5,1,400,4.821429767210413,6.365710230515846,0.96,0.030834320186212474,0.09962834748174684,2.7653848026073433,0.26008298781342376,1.4440522875816997,-0.06854810825760271,-0.10932416017919167,-0.001289540962635477,-0.0037935244430512965,815.0,766.0,1199.0,1122.0,226.0,4128.0
0.2,1.0,1.0,0.5,2.0,1,400,4.821429767210413,6.365710230515846,0.96,0.030834320186212474,0.09962834748174684,2.7653848026073433,0.26008298781342376,1.4440522875816997,-0.06854810825760271,-0.10932416017919167,-0.001289540962635477,-0.0037935244430512965,815.0,766.0,1199.0,1122.0,226.0,4128.0
0.2,1.0,1.0,0.5,2.5,1,400,4.821429767210413,6.365710230515846,0.96,0.030834320186212474,0.09962834748174684,2.7653848026073433,0.26008298781342376,1.4440522875816997,-0.06854810825760271,-0.10932416017919167,-0.001289540962635477,-0.0037935244430512965,815.0,766.0,1199.0,1122.0,226.0,4128.0
0.2,1.0,1.0,0.5,3.0,1,400,4.821429767210413,6.365710230515846,0.96,0.030834320186212474,0.09962834748174684,2.7653848026073433,0.26008298781342376,1.4440522875816997,-0.06854810825760271,-0.10932416017919167,-0.001289540962635477,-0.0037935244430512965,815.0,766.0,1199.0,1122.0,226.0,4128.0
0.2,1.0,1.0,0.5,4.0,1,400,4.821429767210413,6.365710230515846,0.96,0.030834320186212474,0.09962834748174684,2.7653848026073433,0.26008298781342376,1.4440522875816997,-0.06854810825760271,-0.10932416017919167,-0.001289540962635477,-0.0037935244430512965,815.0,766.0,1199.0,1122.0,226.0,4128.0
0.7,0.5,0.75,0.5,4.0,1,400,4.790504082624517,6.327176945988279,0.9575,0.029829521392229653,0.09708612026598297,2.809201788057976,0.4533690185911923,4.0,-0.09947379284349811,-0.14785744470675866,-0.0022943397566182987,-0.00633575165881517,284.0,380.0,265.0,288.0,2912.0,4129.0
0.7,0.75,0.75,2.0,2.0,1,400,4.801729305221398,6.335003747510679,0.96,0.030222576376806688,0.09796809347956482,2.7981433396319346,0.37610640638926024,2.0,-0.08824857024661714,-0.14003064318435943,-0.0019012847720412639,-0.005453778445233315,441.0,429.0,518.0,502.0,2257.0,4147.0
0.5,1.0,0.25,0.0,2.5,1,400,4.827555463097507,6.377124834577942,0.9575,0.030033905937941262,0.09751519395164628,2.785321920380966,0.36129909140593885,2.5,-0.06242241237050816,-0.09790955611709595,-0.002089955210906689,-0.005906677973151864,964.0,944.0,384.0,391.0,1467.0,4150.0
0.7,0.75,0.75,2.0,3.0,1,400,4.79718144881157,6.331492317087229,0.96,0.03021119622045039,0.09793066037122766,2.7996278417925,0.3808009484051487,2.6548529411764705,-0.09279642665644516,-0.1435420736078088,-0.0019126649283975616,-0.005491211553570477,374.0,406.0,501.0,489.0,2388.0,4158.0
0.7,0.75,0.75,2.0,4.0,1,400,4.79718144881157,6.331492317087229,0.96,0.03021119622045039,0.09793066037122766,2.7996278417925,0.3808009484051487,2.6548529411764705,-0.09279642665644516,-0.1435420736078088,-0.0019126649283975616,-0.005491211553570477,374.0,406.0,501.0,489.0,2388.0,4158.0
0.45,0.75,1.0,2.0,2.0,1,400,4.813240727968787,6.3539546069971005,0.96,0.03069036517752262,0.09923042109757435,2.7785186672483064,0.2967477550253056,1.7066911764705883,-0.07673714749922844,-0.12107978369793759,-0.0014334959713253326,-0.004191450827223789,647.0,623.0,982.0,936.0,973.0,4161.0
0.45,0.75,1.0,2.0,2.5,1,400,4.813240727968787,6.3539546069971005,0.96,0.03069036517752262,0.09923042109757435,2.7785186672483064,0.2967477550253056,1.7066911764705883,-0.07673714749922844,-0.12107978369793759,-0.0014334959713253326,-0.004191450827223789,647.0,623.0,982.0,936.0,973.0,4161.0
0.45,0.75,1.0,2.0,3.0,1,400,4.813240727968787,6.3539546069971005,0.96,0.03069036517752262,0.09923042109757435,2.7785186672483064,0.2967477550253056,1.7066911764705883,-0.07673714749922844,-0.12107978369793759,-0.0014334959713253326,-0.004191450827223789,647.0,623.0,982.0,936.0,973.0,4161.0
0.45,0.75,1.0,2.0,4.0,1,400,4.813240727968787,6.3539546069971005,0.96,0.03069036517752262,0.09923042109757435,2.7785186672483064,0.2967477550253056,1.7066911764705883,-0.07673714749922844,-0.12107978369793759,-0.0014334959713253326,-0.004191450827223789,647.0,623.0,982.0,936.0,973.0,4161.0
0.4,0.5,1.0,0.0,4.0,1,400,4.799054601515597,6.336897444040813,0.9575,0.030162693313589298,0.09794704428225096,2.7992505012309152,0.3964481844136256,3.2370588235294124,-0.09092327395241817,-0.1381369466542255,-0.0019611678352586537,-0.005474827642547184,397.0,455.0,470.0,500.0,2344.0,4166.0
0.7,0.5,0.75,0.5,3.0,1,400,4.792860294745729,6.327476034211894,0.9575,0.029829521392732757,0.09708611533894602,2.8092037589734105,0.4507252307124044,3.0,-0.09711758072228616,-0.14755835648314441,-0.002294339756115194,-0.006335756585852115,319.0,383.0,266.0,287.0,2913.0,4168.0
0.3,1.0,0.5,0.0,3.0,1,400,4.813428653046798,6.358310714668595,0.96,0.030280845140560064,0.09815629706107919,2.7893168904292054,0.32105570550772755,2.920588235294118,-0.07654922242121742,-0.11672367602644318,-0.0018430160082878871,-0.0052655748637189526,653.0,670.0,566.0,562.0,1722.0,4173.0
0.3,1.0,0.5,0.0,4.0,1,400,4.813428653046798,6.358310714668595,0.96,0.030280845140560064,0.09815629706107919,2.7893168904292054,0.32105570550772755,2.920588235294118,-0.07654922242121742,-0.11672367602644318,-0.0018430160082878871,-0.0052655748637189526,653.0,670.0,566.0,562.0,1722.0,4173.0
0.7,0.75,0.75,2.0,2.5,1,400,4.7977952355762765,6.331723072983834,0.96,0.030211196319750288,0.09793071539534459,2.799605852023319,0.38018716164044286,2.5,-0.09218263989173892,-0.14331131771120376,-0.0019126648290976635,-0.0054911565294535475,385.0,409.0,503.0,491.0,2387.0,4175.0
0.4,0.5,1.0,0.0,3.0,1,400,4.799647248574421,6.337023125393979,0.9575,0.030162693313547616,0.09794704242598758,2.7992512437279515,0.39585553735480206,3.0,-0.09033062689359461,-0.138011265301059,-0.0019611678353003356,-0.005474829498810563,408.0,456.0,469.0,499.0,2350.0,4182.0
0.6,0.5,0.25,0.0,2.5,1,400,4.837710464703336,6.397552447296974,0.9575,0.0303461947645575,0.09851524906504888,2.7701256263667062,0.30672317147466505,2.5,-0.05226741076467967,-0.07748194339806425,-0.0017776663842904508,-0.004906622859749257,1273.0,1322.0,617.0,663.0,307.0,4182.0
0.6,1.0,1.0,3.0,1.5,1,400,4.8010369593748425,6.327169412285822,0.96,0.030324248425862076,0.09820656103023136,2.796762778567171,0.3949175513732591,1.5,-0.0889409160931729,-0.14786497840921609,-0.001799612722985875,-0.0052153108945667825,432.0,379.0,605.0,582.0,2189.0,4187.0
