path,modified_time,readable,rows,columns,quality_column,before_war_column,quality_nonzero,quality_mean,quality_mean_abs,quality_max_abs,quality_gt_3_abs,quality_gt_5_abs,quality_gt_10_abs,before_war_mean_abs,before_war_max_abs,war_mean_abs,war_max_abs,error
inputs/house_race_inputs.before_clean_stale_poll_spillover_signal_cols.csv,1781667250.0612311,True,435,98,candidate_quality_adjustment_dem,candidate_quality_adjustment_dem_before_war,199,0.009451145721203749,0.11748359116577066,3.0,0,0,0,0.0,0.0,0.11748359116577066,3.0,
inputs/house_race_inputs.before_excel_import.csv,1784080763.2963688,True,435,106,candidate_quality_adjustment_dem,candidate_quality_adjustment_dem_before_war,239,0.0832687537235472,0.8553834748399581,18.0,25,14,5,0.7128195623666319,15.0,0.14256391247332637,3.0,
diagnostics/idempotency_20260714_224346/house_race_inputs_before_fundamentals_test_backup.csv,1784083852.6530154,True,435,106,candidate_quality_adjustment_dem,candidate_quality_adjustment_dem_before_war,239,0.0971468793441384,0.9979473873132846,21.0,31,17,8,0.8553834748399581,18.0,0.14256391247332637,3.0,
diagnostics/idempotency_20260714_224346/house_race_inputs_initial.csv,1784083426.721637,True,435,106,candidate_quality_adjustment_dem,candidate_quality_adjustment_dem_before_war,239,0.0971468793441384,0.9979473873132846,21.0,31,17,8,0.8553834748399581,18.0,0.14256391247332637,3.0,
inputs/house_race_inputs.csv,1784084984.0554504,True,435,106,candidate_quality_adjustment_dem,candidate_quality_adjustment_dem_before_war,239,0.0971468793441384,0.9979473873132846,21.0,31,17,8,0.8553834748399581,18.0,0.14256391247332637,3.0,
inputs/house_race_inputs.before_idempotency_fix_20260714_224346.csv,1784084890.1528509,True,435,106,candidate_quality_adjustment_dem,candidate_quality_adjustment_dem_before_war,239,0.13878125620591206,1.425639124733264,30.0,52,25,12,1.2830752122599374,27.0,0.14256391247332637,3.0,
