shrinkage_strength,race_id,district_elasticity,layer_2_environment_component,layer_3_environment_component,layer_2_margin_dem,layer_3_margin_dem,layer_3_minus_layer_2_margin,scored
0.0,AK-AL,-0.6818712385912095,-2.136666666666667,1.4569315464565513,-10.236666666666666,-6.643068453543448,3.5935982131232187,True
0.0,AL-1,0.48462649810390757,-2.136666666666667,-1.0354852842820161,-32.43666666666667,-31.335485284282015,1.1011813823846524,False
0.0,AL-2,0.31478258744250753,-2.136666666666667,-0.6725854618354913,-33.53666666666666,-32.07258546183549,1.4640812048311744,True
0.0,AL-3,0.7299752615278758,-2.136666666666667,-1.559713808797895,-38.23666666666667,-37.659713808797896,0.5769528578687755,True
0.0,AL-4,0.9662066635023489,-2.136666666666667,-2.064461571016686,-65.93666666666667,-65.86446157101668,0.07220509564999134,True
0.0,AL-5,1.2925040553532263,-2.136666666666667,-2.7616503316047276,-29.236666666666668,-29.86165033160473,-0.6249836649380605,True
0.0,AL-6,1.262470594460712,-2.136666666666667,-2.6974788368310554,-34.03666666666667,-34.59747883683105,-0.5608121701643825,False
0.0,AL-7,0.9965785375796343,-2.136666666666667,-2.129356141961819,31.863333333333333,31.870643858038182,0.007310524704848831,True
0.0,AR-1,1.9976091201997923,-2.136666666666667,-4.268224820160224,-45.03666666666667,-47.16822482016022,-2.1315581534935504,True
0.0,AR-2,0.3807163302330359,-2.136666666666667,-0.8134638922645869,-17.236666666666665,-15.913463892264586,1.3232027744020787,True
0.0,AR-3,0.16413197798667445,-2.136666666666667,-0.3506953262981945,-27.536666666666665,-25.750695326298192,1.785971340368473,True
0.0,AR-4,-0.6607121145580713,-2.136666666666667,1.4117215514390793,-39.33666666666667,-35.78827844856092,3.5483882181057496,True
0.0,AZ-1,0.12403659859667338,-2.136666666666667,-0.26502486566822553,-2.636666666666667,-0.7650248656682255,1.8716418009984417,True
0.0,AZ-2,0.9978753910146327,-2.136666666666667,-2.1321270854679324,-10.036666666666667,-10.032127085467932,0.004539581198734766,True
0.0,AZ-3,0.9021901430435842,-2.136666666666667,-1.9276796056364587,50.46333333333333,50.672320394363545,0.20898706103021425,True
0.0,AZ-4,0.6050092700505252,-2.136666666666667,-1.2927031403412892,10.163333333333334,11.007296859658712,0.8439635263253784,True
0.0,AZ-5,0.8838300698586226,-2.136666666666667,-1.8884502492645907,-20.536666666666665,-20.28845024926459,0.24821641740207667,True
0.0,AZ-6,0.6669244358003337,-2.136666666666667,-1.4249952111600466,-2.036666666666667,-1.3249952111600465,0.7116714555066206,True
0.0,AZ-7,0.9965785375796343,-2.136666666666667,-2.129356141961819,32.66333333333333,32.670643858038176,0.007310524704848831,True
0.0,AZ-8,1.615932296748804,-2.136666666666667,-3.4527086740532784,-17.636666666666667,-18.952708674053277,-1.31604200738661,False
0.0,AZ-9,-0.2358690791167584,-2.136666666666667,0.5039735990461406,-29.936666666666667,-27.29602640095386,2.6406402657128076,False
0.0,CA-1,0.9651254656870146,-2.136666666666667,-2.0621514116845883,-23.236666666666668,-23.16215141168459,0.074515254982078,True
0.0,CA-2,-0.15804312693292882,-2.136666666666667,0.337685481213358,49.36333333333333,51.837685481213356,2.474352147880026,True
0.0,CA-3,0.457670248919278,-2.136666666666667,-0.9778887651908575,-3.9366666666666674,-2.7778887651908577,1.1587779014758097,True
0.0,CA-4,1.6368722779104437,-2.136666666666667,-3.497450433801982,36.46333333333333,35.10254956619802,-1.3607837671353096,True
0.0,CA-5,0.9965785375796343,-2.136666666666667,-2.129356141961819,-16.436666666666667,-16.42935614196182,0.007310524704848831,True
0.0,CA-6,0.8322815932819329,-2.136666666666667,-1.7783083376457303,18.263333333333332,18.62169166235427,0.35835832902093756,True
0.0,CA-7,0.4576965067227351,-2.136666666666667,-0.9779448693642442,37.06333333333333,38.22205513063576,1.1587217973024266,True
0.0,CA-8,3.3612969369311054,-2.136666666666667,-7.181971121909464,53.86333333333333,48.81802887809054,-5.045304455242793,True
0.0,CA-9,0.30884493326979345,-2.136666666666667,-0.6598986740864589,10.463333333333333,11.94010132591354,1.476767992580207,True
0.0,CA-10,0.7128617661440303,-2.136666666666667,-1.5231479736610785,39.26333333333333,39.87685202633892,0.6135186930055951,False
0.0,CA-11,0.6886488345496146,-2.136666666666667,-1.47141300982101,74.36333333333333,75.028586990179,0.665253656845664,True
0.0,CA-12,0.5094648519857432,-2.136666666666667,-1.088556567076205,80.56333333333333,81.61144343292379,1.0481100995904598,True
0.0,CA-13,1.4382403427431194,-2.136666666666667,-3.073040198994466,8.763333333333334,7.826959801005534,-0.9363735323277993,True
0.0,CA-14,0.1741924843012338,-2.136666666666667,-0.37219127479030295,45.36333333333333,47.1278087252097,1.764475391876367,True
0.0,CA-15,0.2812876909561408,-2.136666666666667,-0.601018033009621,55.16333333333333,56.698981966990374,1.535648633657047,False
0.0,CA-16,0.6955358613121099,-2.136666666666667,-1.486128290336875,52.86333333333333,53.51387170966313,0.6505383763297985,False
0.0,CA-17,1.5766497153765602,-2.136666666666667,-3.3687748918545846,47.26333333333333,46.031225108145414,-1.2321082251879147,True
0.0,CA-18,0.8575096159847126,-2.136666666666667,-1.8322122128206697,43.96333333333333,44.26778778717933,0.3044544538459988,True
0.0,CA-19,0.16976318306976515,-2.136666666666667,-0.3627273344923983,39.46333333333333,41.237272665507604,1.7739393321742725,True
0.0,CA-20,0.9965785375796343,-2.136666666666667,-2.129356141961819,-29.036666666666665,-29.029356141961816,0.007310524704848831,True
0.0,CA-21,0.8583346381801374,-2.136666666666667,-1.8339750102448942,20.163333333333334,20.466024989755105,0.3026916564217714,True
0.0,CA-22,2.7261228725069815,-2.136666666666667,-5.824815870923252,8.763333333333334,5.0751841290767485,-3.688149204256585,True
0.0,CA-23,1.0220710538476931,-2.136666666666667,-2.1838251517212384,-13.936666666666667,-13.98382515172124,-0.0471584850545721,True
0.0,CA-24,0.8730658526243296,-2.136666666666667,-1.865450705107318,28.963333333333335,29.234549294892684,0.27121596155934924,True
0.0,CA-25,1.7047097098301356,-2.136666666666667,-3.642396413337057,15.163333333333334,13.657603586662944,-1.50572974667039,True
0.0,CA-26,0.7166791569461477,-2.136666666666667,-1.5313044653416026,19.863333333333333,20.468695534658398,0.6053622013250646,True
0.0,CA-27,1.907935765443771,-2.136666666666667,-4.076622752164858,8.263333333333334,6.323377247835143,-1.9399560854981903,True
0.0,CA-28,0.6225176832562761,-2.136666666666667,-1.3301127832242436,34.06333333333333,34.86988721677576,0.806553883442426,True
0.0,CA-29,0.9965785375796343,-2.136666666666667,-2.129356141961819,51.16333333333333,51.170643858038176,0.007310524704848831,False
0.0,CA-30,0.8578483753950843,-2.136666666666667,-1.8329360287608305,46.06333333333333,46.36706397123917,0.30373063790583643,False
0.0,CA-31,0.4314149576987013,-2.136666666666667,-0.9217899596162253,30.963333333333335,32.178210040383775,1.2148767070504398,True
0.0,CA-32,1.4110927069714956,-2.136666666666667,-3.0150347505624295,40.66333333333333,39.78496524943757,-0.8783680838957579,True
0.0,CA-33,1.1788361843670772,-2.136666666666667,-2.5187799805976554,25.163333333333334,24.781220019402344,-0.38211331393099,True
