cycle,race_id,district_id,state,district,actual_dem_margin,actual_winner,model_margin_dem,total_error_sd_used,party_control_fixed,held_out_cycle,training_bias_dem,loo_corrected_margin_dem,raw_margin_error,corrected_margin_error
2016,OH-7,OH-7,OH,7,-35.07735347,R,-7.656666667,3.553167600887974,,2016,3.6374554460122592,-11.294122113012259,27.420686803,23.78323135698774
2016,OH-8,OH-8,OH,8,-41.79308523,R,-23.656666667,3.553167600887974,,2016,3.6374554460122592,-27.294122113012257,18.136418563000003,14.498963116987746
2016,OH-9,OH-9,OH,9,37.37243182,D,38.543333333,3.553167600887974,,2016,3.6374554460122592,34.90587788698774,1.170901512999997,-2.466553933012264
2016,OK-1,OK-1,OK,1,-100.0,R,-29.756666667,3.553167600887974,R,2016,3.6374554460122592,-33.39412211301226,70.243333333,66.60587788698774
2016,OK-2,OK-2,OK,2,-47.40283408,R,-33.756666667000005,3.553167600887974,,2016,3.6374554460122592,-37.394122113012266,13.646167412999993,10.008711966987732
2016,OK-3,OK-3,OK,3,-56.58173184,R,-45.956666667,3.553167600887974,,2016,3.6374554460122592,-49.59412211301226,10.625065173000003,6.987609726987742
2016,OK-4,OK-4,OK,4,-43.54563098,R,-32.356666667000006,3.553167600887974,,2016,3.6374554460122592,-35.99412211301227,11.188964312999993,7.5515088669877315
2016,OK-5,OK-5,OK,5,-20.28406458,R,-16.556666667,3.553167600887974,,2016,3.6374554460122592,-20.194122113012256,3.727397913000001,0.08994246698774333
2016,OR-1,OR-1,OR,1,22.64906968,D,19.143333333,3.553167600887974,,2016,3.6374554460122592,15.505877886987742,-3.505736346999999,-7.143191793012258
2016,OR-2,OR-2,OR,2,-43.68136703,R,-14.456666667,3.553167600887974,,2016,3.6374554460122592,-18.09412211301226,29.224700362999997,25.587244916987736
2016,OR-3,OR-3,OR,3,71.84082855,D,49.143333332999994,3.553167600887974,,2016,3.6374554460122592,45.50587788698773,-22.697495217000004,-26.334950663012265
2016,OR-4,OR-4,OR,4,15.81741991,D,8.543333333,3.553167600887974,,2016,3.6374554460122592,4.90587788698774,-7.274086577,-10.91154202301226
2016,OR-5,OR-5,OR,5,10.46935472,D,5.243333333,3.553167600887974,,2016,3.6374554460122592,1.6058778869877406,-5.226021387,-8.86347683301226
2016,PA-1,PA-1,PA,1,64.40319722,D,67.24333333300001,3.553167600887974,,2016,3.6374554460122592,63.60587788698775,2.840136113000014,-0.797319333012247
2016,PA-10,PA-10,PA,10,-40.33775593,R,-19.856666667,3.553167600887974,,2016,3.6374554460122592,-23.49412211301226,20.481089263,16.84363381698774
2016,PA-11,PA-11,PA,11,-27.33565119,R,-7.556666667,3.553167600887974,,2016,3.6374554460122592,-11.19412211301226,19.778984523,16.14152907698774
2016,PA-12,PA-12,PA,12,-23.52368014,R,-15.056666666999998,3.553167600887974,,2016,3.6374554460122592,-18.694122113012256,8.467013473000002,4.829558026987744
2016,PA-13,PA-13,PA,13,100.0,D,35.143333332999994,3.553167600887974,D,2016,3.6374554460122592,31.505877886987733,-64.85666666700001,-68.49412211301227
2016,PA-14,PA-14,PA,14,48.73227457,D,39.243333332999995,3.553167600887974,,2016,3.6374554460122592,35.605877886987734,-9.488941237000006,-13.126396683012267
2016,PA-15,PA-15,PA,15,-20.36578717,R,-1.056666667,3.553167600887974,,2016,3.6374554460122592,-4.694122113012259,19.309120503000003,15.671665056987742
2016,PA-16,PA-16,PA,16,-10.86231129,R,-4.256666666999999,3.553167600887974,,2016,3.6374554460122592,-7.8941221130122585,6.605644623,2.9681891769877407
2016,PA-17,PA-17,PA,17,7.608028271,D,13.943333333,3.553167600887974,,2016,3.6374554460122592,10.30587788698774,6.335305062,2.6978496159877405
2016,PA-18,PA-18,PA,18,-100.0,R,-15.056666666999998,3.553167600887974,R,2016,3.6374554460122592,-18.694122113012256,84.943333333,81.30587788698774
2016,PA-2,PA-2,PA,2,80.35426191,D,83.24333333300001,3.553167600887974,,2016,3.6374554460122592,79.60587788698776,2.8890714230000043,-0.7483840230122496
2016,PA-3,PA-3,PA,3,-100.0,R,-10.756666667,3.553167600887974,R,2016,3.6374554460122592,-14.394122113012259,89.243333333,85.60587788698774
2016,PA-4,PA-4,PA,4,-32.11257485,R,-13.756666667,3.553167600887974,,2016,3.6374554460122592,-17.39412211301226,18.355908183000004,14.718452736987743
2016,PA-5,PA-5,PA,5,-34.32886244,R,-13.756666667,3.553167600887974,,2016,3.6374554460122592,-17.39412211301226,20.572195773000004,16.934740326987743
2016,PA-6,PA-6,PA,6,-14.4754448,R,-0.6566666670000001,3.553167600887974,,2016,3.6374554460122592,-4.294122113012259,13.818778133,10.181322686987741
2016,PA-7,PA-7,PA,7,-18.93376056,R,-0.056666667,3.553167600887974,,2016,3.6374554460122592,-3.6941221130122592,18.877093893,15.23963844698774
2016,PA-8,PA-8,PA,8,-8.851472357,R,1.7433333329999998,3.553167600887974,,2016,3.6374554460122592,-1.8941221130122594,10.594805690000001,6.957350243987741
2016,PA-9,PA-9,PA,9,-26.68171711,R,-25.056666667,3.553167600887974,,2016,3.6374554460122592,-28.694122113012256,1.6250504430000028,-2.0124050030122547
2016,RI-1,RI-1,RI,1,29.40688142,D,35.843333333,3.553167600887974,,2016,3.6374554460122592,32.205877886987736,6.4364519129999955,2.7989964669877345
2016,RI-2,RI-2,RI,2,27.40892349,D,23.343333333,3.553167600887974,,2016,3.6374554460122592,19.705877886987743,-4.065590156999999,-7.7030456030122565
2016,SC-1,SC-1,SC,1,-24.56284405,R,-16.256666667,3.553167600887974,,2016,3.6374554460122592,-19.89412211301226,8.306177382999998,4.66872193698774
2016,SC-2,SC-2,SC,2,-25.71837008,R,-17.856666667,3.553167600887974,,2016,3.6374554460122592,-21.49412211301226,7.861703413000001,4.22424796698774
2016,SC-3,SC-3,SC,3,-45.77873414,R,-28.756666667,3.553167600887974,,2016,3.6374554460122592,-32.39412211301226,17.022067472999996,13.384612026987739
2016,SC-4,SC-4,SC,4,-36.17952447,R,-24.156666667,3.553167600887974,,2016,3.6374554460122592,-27.794122113012257,12.022857802999997,8.38540235698774
2016,SC-5,SC-5,SC,5,-20.47464158,R,-9.656666667,3.553167600887974,,2016,3.6374554460122592,-13.294122113012259,10.817974913,7.180519466987741
2016,SC-6,SC-6,SC,6,42.47639828,D,44.643333332999994,3.553167600887974,,2016,3.6374554460122592,41.00587788698773,2.166935052999996,-1.470520393012265
2016,SC-7,SC-7,SC,7,-25.22394917,R,-8.256666667,3.553167600887974,,2016,3.6374554460122592,-11.894122113012259,16.967282503,13.329827056987742
2016,SD-AL,SD-AL,SD,AL,-28.20557176,R,-16.156666667,3.553167600887974,,2016,3.6374554460122592,-19.794122113012257,12.048905093000002,8.411449646987744
2016,TN-1,TN-1,TN,1,-62.94595396,R,-45.156666667,3.553167600887974,,2016,3.6374554460122592,-48.794122113012264,17.789287292999994,14.151831846987733
2016,TN-2,TN-2,TN,2,-51.29105307,R,-34.556666667,3.553167600887974,,2016,3.6374554460122592,-38.19412211301226,16.734386402999995,13.096930956987734
2016,TN-3,TN-3,TN,3,-37.55028082,R,-26.356666667,3.553167600887974,,2016,3.6374554460122592,-29.99412211301226,11.193614152999999,7.556158706987738
2016,TN-4,TN-4,TN,4,-30.06821293,R,-30.356666667,3.553167600887974,,2016,3.6374554460122592,-33.99412211301226,-0.28845373699999755,-3.9259091830122586
2016,TN-5,TN-5,TN,5,25.10674699,D,15.243333333,3.553167600887974,,2016,3.6374554460122592,11.605877886987741,-9.863413657,-13.50086910301226
2016,TN-6,TN-6,TN,6,-49.29487855,R,-37.756666667000005,3.553167600887974,,2016,3.6374554460122592,-41.394122113012266,11.538211882999995,7.900756436987734
2016,TN-7,TN-7,TN,7,-48.71159189,R,-30.956666666999997,3.553167600887974,,2016,3.6374554460122592,-34.594122113012254,17.754925223000004,14.117469776987747
2016,TN-8,TN-8,TN,8,-43.66699324,R,-31.456666666999997,3.553167600887974,,2016,3.6374554460122592,-35.094122113012254,12.210326573,8.572871126987742
2016,TN-9,TN-9,TN,9,59.87786582,D,59.243333332999995,3.553167600887974,,2016,3.6374554460122592,55.605877886987734,-0.6345324870000013,-4.271987933012262
2016,TX-1,TX-1,TX,1,-49.76287302,R,-42.256666667000005,3.553167600887974,,2016,3.6374554460122592,-45.894122113012266,7.506206352999996,3.868750906987735
2016,TX-10,TX-10,TX,10,-18.89027511,R,-18.456666667,3.553167600887974,,2016,3.6374554460122592,-22.09412211301226,0.4336084430000007,-3.2038470030122603
2016,TX-11,TX-11,TX,11,-89.50245624,R,-57.756666667000005,3.553167600887974,,2016,3.6374554460122592,-61.394122113012266,31.745789572999996,28.108334126987735
2016,TX-12,TX-12,TX,12,-42.54560867,R,-33.256666667000005,3.553167600887974,,2016,3.6374554460122592,-36.894122113012266,9.288942002999995,5.651486556987734
2016,TX-13,TX-13,TX,13,-89.96935482,R,-59.856666667000006,3.553167600887974,,2016,3.6374554460122592,-63.49412211301227,30.112688153,26.47523270698774
2016,TX-14,TX-14,TX,14,-23.71218977,R,-17.956666667,3.553167600887974,,2016,3.6374554460122592,-21.59412211301226,5.755523102999998,2.118067656987737
2016,TX-15,TX-15,TX,15,19.62767426,D,17.743333333,3.553167600887974,,2016,3.6374554460122592,14.10587788698774,-1.8843409270000002,-5.5217963730122595
2016,TX-16,TX-16,TX,16,85.73238448,D,31.543333333,3.553167600887974,,2016,3.6374554460122592,27.90587788698774,-54.189051146999994,-57.826506593012255
2016,TX-17,TX-17,TX,17,-25.56241047,R,-20.856666667,3.553167600887974,,2016,3.6374554460122592,-24.49412211301226,4.705743803000001,1.0682883569877397
2016,TX-18,TX-18,TX,18,49.8516945,D,55.143333332999994,3.553167600887974,,2016,3.6374554460122592,51.50587788698773,5.291638832999993,1.6541833869877323
2016,TX-19,TX-19,TX,19,-86.65143138,R,-46.756666667000005,3.553167600887974,,2016,3.6374554460122592,-50.394122113012266,39.894764713,36.25730926698774
2016,TX-2,TX-2,TX,2,-24.60537098,R,-25.456666667,3.553167600887974,,2016,3.6374554460122592,-29.09412211301226,-0.8512956870000004,-4.488751133012261
2016,TX-20,TX-20,TX,20,79.73613117,D,21.043333333,3.553167600887974,,2016,3.6374554460122592,17.40587788698774,-58.69279783699999,-62.330253283012254
2016,TX-21,TX-21,TX,21,-20.56056916,R,-20.056666667,3.553167600887974,,2016,3.6374554460122592,-23.694122113012256,0.5039024930000018,-3.1335529530122557
2016,TX-22,TX-22,TX,22,-19.04314614,R,-23.556666667,3.553167600887974,,2016,3.6374554460122592,-27.194122113012256,-4.513520526999997,-8.150975973012255
2016,TX-23,TX-23,TX,23,-1.33251807,R,-0.7566666670000002,3.553167600887974,,2016,3.6374554460122592,-4.394122113012259,0.5758514029999999,-3.0616040430122595
2016,TX-24,TX-24,TX,24,-16.85417309,R,-20.556666667,3.553167600887974,,2016,3.6374554460122592,-24.194122113012256,-3.7024935769999985,-7.339949023012256
2016,TX-25,TX-25,TX,25,-20.60471444,R,-20.256666667,3.553167600887974,,2016,3.6374554460122592,-23.89412211301226,0.34804777299999756,-3.28940767301226
2016,TX-26,TX-26,TX,26,-36.7378087,R,-35.056666667,3.553167600887974,,2016,3.6374554460122592,-38.69412211301226,1.6811420330000004,-1.9563134130122606
2016,TX-27,TX-27,TX,27,-23.38537601,R,-20.456666667,3.553167600887974,,2016,3.6374554460122592,-24.09412211301226,2.9287093430000013,-0.7087461030122597
2016,TX-28,TX-28,TX,28,34.8868479,D,23.443333333,3.553167600887974,,2016,3.6374554460122592,19.805877886987744,-11.443514566999998,-15.080970013012255
2016,TX-29,TX-29,TX,29,48.49373399,D,34.743333332999995,3.553167600887974,,2016,3.6374554460122592,31.105877886987734,-13.750400657000007,-17.38785610301227
2016,TX-3,TX-3,TX,3,-26.6264729,R,-28.256666667,3.553167600887974,,2016,3.6374554460122592,-31.89412211301226,-1.6301937670000015,-5.267649213012259
2016,TX-30,TX-30,TX,30,58.94363558,D,61.843333333,3.553167600887974,,2016,3.6374554460122592,58.205877886987736,2.899697752999998,-0.7377576930122629
2016,TX-31,TX-31,TX,31,-21.85896805,R,-19.456666667,3.553167600887974,,2016,3.6374554460122592,-23.09412211301226,2.402301383000001,-1.23515406301226
2016,TX-32,TX-32,TX,32,-71.06832889,R,-13.656666667,3.553167600887974,,2016,3.6374554460122592,-17.294122113012257,57.41166222300001,53.77420677698775
2016,TX-33,TX-33,TX,33,47.42064905,D,46.743333332999995,3.553167600887974,,2016,3.6374554460122592,43.105877886987734,-0.6773157170000061,-4.314771163012267
2016,TX-34,TX-34,TX,34,25.34424207,D,24.343333333,3.553167600887974,,2016,3.6374554460122592,20.705877886987743,-1.0009087369999996,-4.638364183012257
2016,TX-35,TX-35,TX,35,31.49572823,D,30.243333333,3.553167600887974,,2016,3.6374554460122592,26.60587788698774,-1.252394897000002,-4.8898503430122595
2016,TX-36,TX-36,TX,36,-88.61208336,R,-45.656666667,3.553167600887974,,2016,3.6374554460122592,-49.294122113012264,42.955416693,39.317961246987736
2016,TX-4,TX-4,TX,4,-87.98757209,R,-47.356666667000006,3.553167600887974,,2016,3.6374554460122592,-50.99412211301227,40.630905422999994,36.99344997698773
2016,TX-5,TX-5,TX,5,-80.60609203,R,-28.256666667,3.553167600887974,,2016,3.6374554460122592,-31.89412211301226,52.349425362999995,48.71196991698774
2016,TX-6,TX-6,TX,6,-19.31129618,R,-15.256666667,3.553167600887974,,2016,3.6374554460122592,-18.89412211301226,4.054629513,0.41717406698774084
2016,TX-7,TX-7,TX,7,-12.34713325,R,-19.456666667,3.553167600887974,,2016,3.6374554460122592,-23.09412211301226,-7.109533417,-10.74698886301226
2016,TX-8,TX-8,TX,8,-100.0,R,-53.456666667,3.553167600887974,R,2016,3.6374554460122592,-57.09412211301226,46.543333333,42.90587788698774
2016,TX-9,TX-9,TX,9,61.28748216,D,58.743333332999995,3.553167600887974,,2016,3.6374554460122592,55.105877886987734,-2.544148827000008,-6.181604273012269
2016,UT-1,UT-1,UT,1,-39.48264739,R,-55.156666667,3.553167600887974,,2016,3.6374554460122592,-58.794122113012264,-15.674019277000006,-19.311474723012267
2016,UT-2,UT-2,UT,2,-27.72425303,R,-36.956666667,3.553167600887974,,2016,3.6374554460122592,-40.59412211301226,-9.232413637,-12.869869083012262
2016,UT-3,UT-3,UT,3,-46.92276686,R,-56.956666667,3.553167600887974,,2016,3.6374554460122592,-60.59412211301226,-10.033899806999997,-13.671355253012258
2016,UT-4,UT-4,UT,4,-12.45005809,R,-35.156666667,3.553167600887974,,2016,3.6374554460122592,-38.794122113012264,-22.706608577000004,-26.344064023012265
2016,VA-1,VA-1,VA,1,-23.25214963,R,-10.056666667,3.553167600887974,,2016,3.6374554460122592,-13.69412211301226,13.195482963000002,9.558027516987742
2016,VA-10,VA-10,VA,10,-5.768553025,R,0.7433333329999998,3.553167600887974,,2016,3.6374554460122592,-2.8941221130122594,6.511886358,2.8744309119877407
2016,VA-11,VA-11,VA,11,87.87778853,D,28.043333333,3.553167600887974,D,2016,3.6374554460122592,24.40587788698774,-59.834455197000004,-63.471910643012265
2016,VA-2,VA-2,VA,2,-22.87268126,R,-0.4566666669999999,3.553167600887974,,2016,3.6374554460122592,-4.09412211301226,22.416014593,18.77855914698774
2016,VA-3,VA-3,VA,3,33.63257988,D,38.143333332999994,3.553167600887974,,2016,3.6374554460122592,34.50587788698773,4.510753452999992,0.8732980069877314
2016,VA-4,VA-4,VA,4,15.6942329,D,23.643333333,3.553167600887974,,2016,3.6374554460122592,20.00587788698774,7.949100433000002,4.311644986987741
2016,VA-5,VA-5,VA,5,-16.65536109,R,-4.756666666999999,3.553167600887974,,2016,3.6374554460122592,-8.394122113012259,11.898694423,8.261238976987741
2016,VA-6,VA-6,VA,6,-33.48049254,R,-17.456666667,3.553167600887974,,2016,3.6374554460122592,-21.09412211301226,16.023825873,12.386370426987739
2016,VA-7,VA-7,VA,7,-15.26994986,R,-8.656666667,3.553167600887974,,2016,3.6374554460122592,-12.294122113012259,6.613283193000001,2.9758277469877417
2016,VA-8,VA-8,VA,8,41.10780867,D,38.643333332999994,3.553167600887974,,2016,3.6374554460122592,35.00587788698773,-2.464475337000003,-6.101930783012264
2016,VA-9,VA-9,VA,9,-40.26921119,R,-26.356666667,3.553167600887974,,2016,3.6374554460122592,-29.99412211301226,13.912544523000001,10.27508907698774
2016,VT-AL,VT-AL,VT,AL,82.50896348,D,37.643333332999994,3.553167600887974,,2016,3.6374554460122592,34.00587788698773,-44.86563014700001,-48.50308559301227
2016,WA-1,WA-1,WA,1,10.83005627,D,12.643333333,3.553167600887974,,2016,3.6374554460122592,9.00587788698774,1.8132770629999992,-1.82417838301226
2016,WA-10,WA-10,WA,10,17.33043323,D,17.043333333,3.553167600887974,,2016,3.6374554460122592,13.40587788698774,-0.28709989700000094,-3.92455534301226
2016,WA-2,WA-2,WA,2,28.03250074,D,23.043333333,3.553167600887974,,2016,3.6374554460122592,19.40587788698774,-4.989167407,-8.626622853012261
2016,WA-3,WA-3,WA,3,-23.50539618,R,0.1433333329999999,3.553167600887974,,2016,3.6374554460122592,-3.4941221130122595,23.648729513000003,20.011274066987742
2016,WA-4,WA-4,WA,4,-57.63638499,R,-19.956666667,3.553167600887974,R,2016,3.6374554460122592,-23.59412211301226,37.679718323,34.04226287698774
2016,WA-5,WA-5,WA,5,-19.28205382,R,-7.956666667,3.553167600887974,,2016,3.6374554460122592,-11.59412211301226,11.325387153000001,7.687931706987742
2016,WA-6,WA-6,WA,6,23.06106139,D,16.743333333,3.553167600887974,,2016,3.6374554460122592,13.10587788698774,-6.317728057,-9.95518350301226
2016,WA-7,WA-7,WA,7,55.97564646,D,62.943333333,3.553167600887974,D,2016,3.6374554460122592,59.30587788698774,6.967686872999998,3.330231426987737
2016,WA-8,WA-8,WA,8,-20.39019525,R,3.443333333,3.553167600887974,,2016,3.6374554460122592,-0.19412211301225923,23.833528583000003,20.196073136987742
2016,WA-9,WA-9,WA,9,45.77486305,D,40.543333333,3.553167600887974,,2016,3.6374554460122592,36.90587788698774,-5.231529717000001,-8.868985163012262
2016,WI-1,WI-1,WI,1,-34.74121018,R,-2.3566666670000003,3.553167600887974,,2016,3.6374554460122592,-5.99412211301226,32.384543513000004,28.747088066987743
2016,WI-2,WI-2,WI,2,37.55539366,D,39.643333332999994,3.553167600887974,,2016,3.6374554460122592,36.00587788698773,2.087939672999994,-1.549515773012267
2016,WI-3,WI-3,WI,3,98.85969966,D,12.843333333,3.553167600887974,D,2016,3.6374554460122592,9.205877886987741,-86.016366327,-89.65382177301227
2016,WI-4,WI-4,WI,4,76.74245144,D,53.343333333,3.553167600887974,,2016,3.6374554460122592,49.705877886987736,-23.399118107,-27.03657355301226
2016,WI-5,WI-5,WI,5,-37.41364841,R,-21.756666667,3.553167600887974,,2016,3.6374554460122592,-25.39412211301226,15.656981743,12.019526296987742
2016,WI-6,WI-6,WI,6,-19.89876338,R,-5.456666667,3.553167600887974,,2016,3.6374554460122592,-9.09412211301226,14.442096712999998,10.804641266987739
2016,WI-7,WI-7,WI,7,-23.40098987,R,-1.2566666670000002,3.553167600887974,,2016,3.6374554460122592,-4.894122113012259,22.144323203,18.50686775698774
2016,WI-8,WI-8,WI,8,-25.34773764,R,-1.8566666670000005,3.553167600887974,,2016,3.6374554460122592,-5.49412211301226,23.491070973,19.85361552698774
2016,WV-1,WV-1,WV,1,-37.94677705,R,-24.856666667,3.553167600887974,,2016,3.6374554460122592,-28.49412211301226,13.090110383000003,9.452654936987742
2016,WV-2,WV-2,WV,2,-16.36268976,R,-20.156666667,3.553167600887974,,2016,3.6374554460122592,-23.794122113012257,-3.793976907000001,-7.431432353012259
2016,WV-3,WV-3,WV,3,-43.906874,R,-30.356666667,3.553167600887974,,2016,3.6374554460122592,-33.99412211301226,13.550207333000003,9.912751886987742
2016,WY-AL,WY-AL,WY,AL,-31.18769031,R,-38.756666667000005,3.553167600887974,,2016,3.6374554460122592,-42.394122113012266,-7.568976357000004,-11.206431803012265
2018,AK-AL,AK-AL,AK,AL,-6.584776337,R,-7.661666667,3.553167600887974,,2018,4.927134075300859,-12.588800742300858,-1.0768903300000003,-6.004024405300858
2018,AL-1,AL-1,AL,1,-26.37984972,R,-21.861666667,3.553167600887974,,2018,4.927134075300859,-26.78880074230086,4.518183052999998,-0.40895102230086167
2018,AL-2,AL-2,AL,2,-22.96247182,R,-24.361666667,3.553167600887974,,2018,4.927134075300859,-29.28880074230086,-1.3991948470000004,-6.32632892230086
2018,AL-3,AL-3,AL,3,-27.49886812,R,-25.461666667,3.553167600887974,,2018,4.927134075300859,-30.38880074230086,2.0372014530000015,-2.889932622300858
2018,AL-4,AL-4,AL,4,-59.64566673,R,-55.461666667,3.553167600887974,,2018,4.927134075300859,-60.38880074230086,4.184000062999999,-0.7431340123008567
2018,AL-5,AL-5,AL,5,-22.12542151,R,-25.861666667,3.553167600887974,,2018,4.927134075300859,-30.78880074230086,-3.7362451570000026,-8.663379232300862
2018,AL-6,AL-6,AL,6,-38.40720301,R,-37.161666667000006,3.553167600887974,,2018,4.927134075300859,-42.08880074230086,1.2455363429999977,-3.681597732300858
2018,AL-7,AL-7,AL,7,97.80453894,D,48.738333333,3.553167600887974,D,2018,4.927134075300859,43.811199257699144,-49.066205607,-53.99333968230086
2018,AR-1,AR-1,AR,1,-40.17491118,R,-27.261666666999997,3.553167600887974,,2018,4.927134075300859,-32.188800742300856,12.913244513000006,7.986110437699146
2018,AR-2,AR-2,AR,2,-6.308861998,R,-3.1616666669999995,3.553167600887974,,2018,4.927134075300859,-8.088800742300858,3.1471953310000007,-1.7799387443008579
2018,AR-3,AR-3,AR,3,-32.11250805,R,-23.861666667,3.553167600887974,,2018,4.927134075300859,-28.78880074230086,8.250841383000001,3.3237073076991415
2018,AR-4,AR-4,AR,4,-35.50943912,R,-25.361666667,3.553167600887974,,2018,4.927134075300859,-30.28880074230086,10.147772453000002,5.220638377699142
2018,AZ-1,AZ-1,AZ,1,7.687653379,D,6.438333332999999,3.553167600887974,,2018,4.927134075300859,1.5111992576991407,-1.2493200460000011,-6.17645412130086
2018,AZ-2,AZ-2,AZ,2,9.49067149,D,12.438333333,3.553167600887974,,2018,4.927134075300859,7.511199257699141,2.947661842999999,-1.9794722323008598
2018,AZ-3,AZ-3,AZ,3,27.73092392,D,37.438333333,3.553167600887974,,2018,4.927134075300859,32.51119925769915,9.707409413000004,4.780275337699148
2018,AZ-4,AZ-4,AZ,4,-37.65625282,R,-32.661666667000006,3.553167600887974,,2018,4.927134075300859,-37.58880074230086,4.994586152999993,0.06745207769913719
2018,AZ-5,AZ-5,AZ,5,-18.849181,R,-13.561666667,3.553167600887974,,2018,4.927134075300859,-18.48880074230086,5.287514333000001,0.3603802576991413
2018,AZ-6,AZ-6,AZ,6,-10.38607072,R,-2.4616666670000003,3.553167600887974,,2018,4.927134075300859,-7.388800742300859,7.924404052999999,2.9972699776991405
2018,AZ-7,AZ-7,AZ,7,85.60631877,D,56.738333333,3.553167600887974,,2018,4.927134075300859,51.811199257699144,-28.867985437,-33.79511951230086
2018,AZ-8,AZ-8,AZ,8,-10.92777342,R,-13.561666667,3.553167600887974,,2018,4.927134075300859,-18.48880074230086,-2.6338932470000014,-7.561027322300861
2018,AZ-9,AZ-9,AZ,9,22.17114203,D,23.838333333,3.553167600887974,,2018,4.927134075300859,18.911199257699142,1.6671913030000027,-3.2599427723008567
2018,CA-1,CA-1,CA,1,-9.773177775,R,-12.161666667,3.553167600887974,,2018,4.927134075300859,-17.088800742300858,-2.388488892,-7.3156229673008575
2018,CA-10,CA-10,CA,10,4.502027941,D,10.538333333,3.553167600887974,,2018,4.927134075300859,5.611199257699142,6.036305392000001,1.1091713166991424
2018,CA-11,CA-11,CA,11,48.26484234,D,56.338333332999994,3.553167600887974,,2018,4.927134075300859,51.41119925769914,8.073490992999993,3.146356917699137
2018,CA-12,CA-12,CA,12,73.64636423,D,85.038333333,3.553167600887974,,2018,4.927134075300859,80.11119925769914,11.391969102999994,6.464835027699138
2018,CA-13,CA-13,CA,13,88.38103766,D,88.13833333299999,3.553167600887974,,2018,4.927134075300859,83.21119925769914,-0.24270432700001265,-5.1698384023008686
2018,CA-14,CA-14,CA,14,58.44511155,D,66.238333333,3.553167600887974,,2018,4.927134075300859,61.311199257699144,7.793221783,2.866087707699144
2018,CA-15,CA-15,CA,15,45.93508767,D,53.238333333,3.553167600887974,,2018,4.927134075300859,48.311199257699144,7.3032456629999984,2.3761115876991425
2018,CA-16,CA-16,CA,16,15.09034059,D,29.138333333,3.553167600887974,,2018,4.927134075300859,24.21119925769914,14.047992742999998,9.120858667699139
2018,CA-17,CA-17,CA,17,50.69472727,D,60.938333333,3.553167600887974,,2018,4.927134075300859,56.01119925769915,10.243606063000001,5.3164719876991455
2018,CA-18,CA-18,CA,18,48.98325161,D,60.738333333,3.553167600887974,,2018,4.927134075300859,55.811199257699144,11.755081722999996,6.8279476476991405
2018,CA-19,CA-19,CA,19,47.50974723,D,58.938333333,3.553167600887974,,2018,4.927134075300859,54.01119925769915,11.428586103,6.501452027699145
2018,CA-2,CA-2,CA,2,54.01590967,D,53.238333333,3.553167600887974,,2018,4.927134075300859,48.311199257699144,-0.7775763369999993,-5.704710412300855
2018,CA-20,CA-20,CA,20,81.37346547,D,54.738333333,3.553167600887974,,2018,4.927134075300859,49.811199257699144,-26.635132137,-31.562266212300855
2018,CA-21,CA-21,CA,21,0.7586959583,D,23.038333333,3.553167600887974,,2018,4.927134075300859,18.11119925769914,22.279637374700002,17.352503299399142
2018,CA-22,CA-22,CA,22,-5.44430904,R,-1.9616666670000005,3.553167600887974,,2018,4.927134075300859,-6.888800742300859,3.482642373,-1.4444917023008585
2018,CA-23,CA-23,CA,23,-27.43398097,R,-14.461666667,3.553167600887974,,2018,4.927134075300859,-19.38880074230086,12.972314303000001,8.045180227699142
2018,CA-24,CA-24,CA,24,17.11100407,D,27.738333333,3.553167600887974,,2018,4.927134075300859,22.81119925769914,10.627329263,5.700195187699141
2018,CA-25,CA-25,CA,25,8.732277102,D,14.238333333,3.553167600887974,,2018,4.927134075300859,9.31119925769914,5.5060562310000005,0.5789221556991411
2018,CA-26,CA-26,CA,26,23.8840212,D,29.438333333,3.553167600887974,,2018,4.927134075300859,24.51119925769914,5.554312133,0.6271780576991404
2018,CA-27,CA-27,CA,27,79.20803806,D,45.138333333,3.553167600887974,D,2018,4.927134075300859,40.21119925769914,-34.06970472700001,-38.996838802300864
2018,CA-28,CA-28,CA,28,56.7440044,D,57.338333332999994,3.553167600887974,,2018,4.927134075300859,52.41119925769914,0.5943289329999928,-4.332805142300863
2018,CA-29,CA-29,CA,29,61.21971401,D,68.438333333,3.553167600887974,,2018,4.927134075300859,63.51119925769915,7.218619323000006,2.29148524769915
2018,CA-3,CA-3,CA,3,16.14589388,D,20.138333333,3.553167600887974,,2018,4.927134075300859,15.211199257699139,3.9924394529999994,-0.9346946223008601
2018,CA-30,CA-30,CA,30,46.80317097,D,50.938333333,3.553167600887974,,2018,4.927134075300859,46.01119925769915,4.135162363000006,-0.7919717123008496
2018,CA-31,CA-31,CA,31,17.48899971,D,28.638333333,3.553167600887974,,2018,4.927134075300859,23.71119925769914,11.149333622999997,6.222199547699137
2018,CA-32,CA-32,CA,32,37.55669911,D,46.438333333,3.553167600887974,,2018,4.927134075300859,41.51119925769915,8.881634223000006,3.95450014769915
2018,CA-33,CA-33,CA,33,40.05689446,D,48.838333332999994,3.553167600887974,,2018,4.927134075300859,43.91119925769914,8.781438872999992,3.854304797699136
2018,CA-34,CA-34,CA,34,72.54157176,D,80.438333333,3.553167600887974,,2018,4.927134075300859,75.51119925769915,7.896761573000006,2.9696274976991504
