held_out_cycle,selection_metric,uncertainty_scale,brier_score,log_loss,expected_dem_seats,actual_dem_seats,expected_seat_error,absolute_expected_seat_error
2016,log_loss,4.5000000000000036,0.05537594859857282,0.20007913729354326,709.7483869767,675,34.748386976699976,34.748386976699976
2018,brier_score,0.8,0.04839221351253761,0.3437581373903967,678.5072463744841,631,47.50724637448411,47.50724637448411
2018,brier_score,0.8500000000000001,0.04808859984697786,0.32000126035993637,678.3913409786029,631,47.3913409786029,47.3913409786029
2018,brier_score,0.9000000000000001,0.04780942283532294,0.2997958111938252,678.3074093668138,631,47.30740936681377,47.30740936681377
2018,brier_score,0.9500000000000002,0.04755276131012213,0.28029292904310316,678.2525435016123,631,47.25254350161231,47.25254350161231
2018,brier_score,1.0000000000000002,0.047317121451910596,0.26375915090246504,678.2243719789132,631,47.224371978913155,47.224371978913155
2018,brier_score,1.0500000000000003,0.047101333751896485,0.24964093879653257,678.2209240698376,631,47.220924069837565,47.220924069837565
2018,brier_score,1.1000000000000003,0.0469044716571585,0.23752055331048894,678.2405052015445,631,47.240505201544465,47.240505201544465
2018,brier_score,1.1500000000000004,0.04672578813346295,0.2270672349311328,678.2815979465713,631,47.28159794657131,47.28159794657131
2018,brier_score,1.2000000000000004,0.04656466665875332,0.21801677330939362,678.3427913841979,631,47.34279138419788,47.34279138419788
2018,brier_score,1.2500000000000004,0.04642058367623868,0.21015596900276604,678.422736109531,631,47.422736109531,47.422736109531
2018,brier_score,1.3000000000000005,0.046293080083273444,0.20331118426075573,678.5201198836747,631,47.52011988367474,47.52011988367474
2018,brier_score,1.3500000000000005,0.04618173981992037,0.19733979177021213,678.6336584321164,631,47.63365843211636,47.63365843211636
2018,brier_score,1.4000000000000006,0.04608617402467579,0.19212371349146354,678.7620963176515,631,47.762096317651526,47.762096317651526
2018,brier_score,1.4500000000000006,0.046006009548122784,0.1875644841213054,678.9042136418776,631,47.90421364187762,47.90421364187762
2018,brier_score,1.5000000000000007,0.045940880870222696,0.18357944010006338,679.058835290342,631,48.05883529034202,48.05883529034202
2018,brier_score,1.5500000000000007,0.0458904246659917,0.18009874897241943,679.2248403758442,631,48.224840375844224,48.224840375844224
2018,brier_score,1.6000000000000008,0.04585427641854704,0.17706307288072493,679.4011703660178,631,48.40117036601782,48.40117036601782
2018,brier_score,1.6500000000000008,0.045832068597694495,0.174421715374539,679.5868350630078,631,48.58683506300781,48.58683506300781
2018,brier_score,1.7000000000000008,0.045823430014801825,0.1721311400851731,679.7809161226585,631,48.78091612265848,48.78091612265848
2018,brier_score,1.7500000000000009,0.045827986037695494,0.17015377806087784,679.982568166007,631,48.98256816600701,48.98256816600701
2018,brier_score,1.800000000000001,0.0458453594082405,0.16845706104645963,680.1910177669852,631,49.19101776698517,49.19101776698517
2018,brier_score,1.850000000000001,0.04587517145412614,0.1670126329954083,680.405560722811,631,49.40556072281095,49.40556072281095
2018,brier_score,1.900000000000001,0.04591704352787155,0.1657957031978058,680.6255580545876,631,49.6255580545876,49.6255580545876
2018,brier_score,1.950000000000001,0.04597059854183136,0.16478451268855163,680.8504311702417,631,49.85043117024168,49.85043117024168
2018,brier_score,2.000000000000001,0.04603546249895014,0.16395989183725465,681.0796565716682,631,50.07965657166824,50.07965657166824
2018,brier_score,2.050000000000001,0.046111265945674745,0.16330489175932486,681.3127604199626,631,50.312760419962615,50.312760419962615
