selected_multiplier,loo_selections,mean_heldout_winner_accuracy,mean_heldout_brier_score,mean_abs_heldout_expected_seat_error,mean_abs_heldout_deterministic_seat_error,mean_heldout_margin_mae
1.0,2,0.9458152173913044,0.04228053057808395,10.416071066434597,5.0,6.697250309089995
1.02,1,0.9484029484029484,0.045165981561018226,8.908745147624558,3.0,5.984844367350395
0.9,1,0.9389312977099237,0.04862207194163083,9.448347717006982,16.0,5.3986954730514
