cycle,all_races,scored_major_party_races,winner_accuracy,mean_abs_margin_error,median_abs_margin_error,rmse_margin_error,mean_margin_error_dem_bias,brier_score,log_loss,actual_dem_seats,predicted_dem_seats,expected_dem_seats,predicted_seat_error,expected_seat_error
2016,435,345,0.91594202898550725,9.9409642523191302,7.7428594329999916,12.553563236819141,6.2106694975823187,0.061677167606238502,0.20416968526086651,194,233,230.10471216042399,39,36.104712160423986
2018,435,393,0.9491094147582696,5.9800231660666672,4.9945861529999931,7.6819848552067374,2.3659441385526714,0.049747502663483503,0.17659103111292829,238,238,246.7435628798556,0,8.7435628798556024
2020,435,407,0.94840294840294836,6.827838738728774,5.8847672270000011,8.6637478666377703,5.5878009693194368,0.048082747316807999,0.1754037973152002,222,230,238.68800427255587,8,16.688004272555872
2022,435,400,0.95250000000000001,5.1579207803307501,4.2786638149999998,6.7826084431161977,2.9022387356262498,0.0400742898065597,0.1432460527420136,215,217,219.01115059972827,2,4.0111505997282677
