candidate_uid,cycle,chamber,race_id,state,district,party_code,candidate_name_canonical,candidate_name_mit,candidate_name_fec,fec_candidate_id,principal_campaign_committee_id,incumbent_challenger_status,is_incumbent,is_challenger,is_open_seat_candidate,fec_candidate_status,candidate_vote_total,candidate_vote_share,match_method,match_score,match_reason,second_best_score,candidate_count_considered,source_results,source_candidate_identity
HOUSE_2018_AL_6_D_DANNER_KLINE,2018,House,AL-6,AL,6,D,DANNER KLINE,DANNER KLINE,"KLINE, DANNER",H8AL06099,C00638536,C,False,True,False,C,85644,0.30770889023023196,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_AL_6_R_GARY_PALMER,2018,House,AL-6,AL,6,R,GARY PALMER,GARY PALMER,"PALMER, GARY",H4AL06098,C00551374,I,True,False,False,C,192542,0.6917809203529649,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_AL_7_D_TERRI_SEWELL,2018,House,AL-7,AL,7,D,TERRI SEWELL,TERRI SEWELL,"SEWELL, TERRI A.",H0AL07086,C00458976,I,True,False,False,C,185010,0.9780453894260506,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_AR_1_D_CHINTAN_DESAI,2018,House,AR-1,AR,1,D,CHINTAN DESAI,CHINTAN DESAI,"DESAI, CHINTAN",H8AR01029,C00661371,C,False,True,False,C,57907,0.28774379487689133,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_AR_1_R_RICK_CRAWFORD,2018,House,AR-1,AR,1,R,RICK CRAWFORD,RICK CRAWFORD,"CRAWFORD, ERIC ALAN RICK",H0AR01083,C00462374,I,True,False,False,C,138757,0.689492906656066,high_confidence_automatic,89.5,last_exact+alternate_given_name_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_AR_2_D_CLARKE_TUCKER,2018,House,AR-2,AR,2,D,CLARKE TUCKER,CLARKE TUCKER,"TUCKER, EVERETT CLARKE IV",H8AR02159,C00671156,C,False,True,False,C,116135,0.45821118708399583,high_confidence_automatic,92.0,last_exact+alternate_given_name_match+token_overlap+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_AR_2_R_FRENCH_HILL,2018,House,AR-2,AR,2,R,FRENCH HILL,FRENCH HILL,"HILL, JAMES FRENCH",H4AR02141,C00551275,I,True,False,False,C,132125,0.5212998070648207,high_confidence_automatic,92.0,last_exact+alternate_given_name_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_AR_3_D_JOSH_MAHONY,2018,House,AR-3,AR,3,D,JOSH MAHONY,JOSH MAHONY,"MAHONY, JOSH",H8AR03074,C00650093,C,False,True,False,C,74952,0.3262925104915806,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_AR_3_R_STEVE_WOMACK,2018,House,AR-3,AR,3,R,STEVE WOMACK,STEVE WOMACK,"WOMACK, STEVE",H0AR03055,C00477745,I,True,False,False,C,148717,0.6474175910286102,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_AR_4_D_HAYDEN_CATHERINE_SHAMEL,2018,House,AR-4,AR,4,D,HAYDEN CATHERINE SHAMEL,HAYDEN CATHERINE SHAMEL,"SHAMEL, HAYDEN CATHERINE",H8AR04130,C00659235,C,False,True,False,C,63984,0.3122815922534799,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_AR_4_R_BRUCE_WESTERMAN,2018,House,AR-4,AR,4,R,BRUCE WESTERMAN,BRUCE WESTERMAN,"WESTERMAN, BRUCE",H4AR04048,C00548180,I,True,False,False,C,136740,0.6673759834449369,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_AZ_1_D_TOM_O_HALLERAN,2018,House,AZ-1,AZ,1,D,TOM O'HALLERAN,TOM O'HALLERAN,"O'HALLERAN, TOM",H6AZ01199,C00582890,I,True,False,False,C,143240,0.538316127310787,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_AZ_1_R_WENDY_ROGERS,2018,House,AZ-1,AZ,1,R,WENDY ROGERS,WENDY ROGERS,"ROGERS, WENDY",H2AZ09035,C00510958,C,False,True,False,C,122784,0.4614395935194615,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,5,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_AZ_2_D_ANN_KIRKPATRICK,2018,House,AZ-2,AZ,2,D,ANN KIRKPATRICK,ANN KIRKPATRICK,"KIRKPATRICK, ANN",H8AZ01104,C00651042,O,False,False,True,C,161000,0.5473360711468901,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,9,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_AZ_2_R_LEA_MARQUEZ_PETERSON,2018,House,AZ-2,AZ,2,R,LEA MARQUEZ PETERSON,LEA MARQUEZ PETERSON,"MARQUEZ PETERSON, LEA",H8AZ02185,C00663054,O,False,False,True,C,133083,0.45242935625118985,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,6,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_AZ_3_D_RAUL_GRIJALVA,2018,House,AZ-3,AZ,3,D,RAUL GRIJALVA,RAUL GRIJALVA,"GRIJALVA, RAUL M",H2AZ07070,C00374058,I,True,False,False,C,114650,0.6386546195924643,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_AZ_3_R_NICOLAS_NICK_PIERSON,2018,House,AZ-3,AZ,3,R,"NICOLAS \""NICK\"" PIERSON","NICOLAS \""NICK\"" PIERSON","PIERSON, JOE NICOLAS",H8AZ03159,C00666107,C,False,True,False,C,64868,0.3613453804075357,high_confidence_automatic,89.5,last_exact+alternate_given_name_match+token_overlap+scope_same_race,2.0,5,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_AZ_4_D_DAVID_BRILL,2018,House,AZ-4,AZ,4,D,DAVID BRILL,DAVID BRILL,"BRILL, DAVID H",H8AZ04140,C00664342,C,False,True,False,C,84521,0.3050914144422185,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_AZ_4_R_PAUL_GOSAR,2018,House,AZ-4,AZ,4,R,PAUL GOSAR,PAUL GOSAR,"GOSAR, PAUL DR.",H0AZ01259,C00461806,I,True,False,False,C,188842,0.6816539426426264,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_AZ_5_D_JOAN_GREENE,2018,House,AZ-5,AZ,5,D,JOAN GREENE,JOAN GREENE,"GREENE, JOAN",H8AZ05154,C00640938,C,False,True,False,C,127027,0.4057540950093272,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_AZ_5_R_ANDY_BIGGS,2018,House,AZ-5,AZ,5,R,ANDY BIGGS,ANDY BIGGS,,,,,False,False,False,,186037,0.5942459049906729,unmatched,0.0,last_name_mismatch+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_AZ_6_D_ANITA_MALIK,2018,House,AZ-6,AZ,6,D,ANITA MALIK,ANITA MALIK,"MALIK, ANITA",H8AZ06103,C00655134,C,False,True,False,C,140559,0.4480696463807663,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,5,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_AZ_6_R_DAVID_SCHWEIKERT,2018,House,AZ-6,AZ,6,R,DAVID SCHWEIKERT,DAVID SCHWEIKERT,"SCHWEIKERT, DAVID",H4AZ06045,C00540617,I,True,False,False,C,173140,0.5519303536192337,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_AZ_7_D_RUBEN_GALLEGO,2018,House,AZ-7,AZ,7,D,RUBEN GALLEGO,RUBEN GALLEGO,"GALLEGO, RUBEN",H4AZ07043,C00558627,I,True,False,False,C,113044,0.8560631877077796,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_AZ_8_D_HIRAL_TIPIRNENI,2018,House,AZ-8,AZ,8,D,HIRAL TIPIRNENI,HIRAL TIPIRNENI,"TIPIRNENI, HIRAL",H8AZ08083,C00649897,O,False,False,True,C,135569,0.4453397806298597,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,7,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_AZ_8_R_DEBBIE_LESKO,2018,House,AZ-8,AZ,8,R,DEBBIE LESKO,DEBBIE LESKO,"LESKO, DEBBIE",H8AZ08158,C00663914,I,True,False,False,C,168835,0.5546175147905669,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,16,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_AZ_9_D_GREG_STANTON,2018,House,AZ-9,AZ,9,D,GREG STANTON,GREG STANTON,"STANTON, GREG",H8AZ09040,C00657304,O,False,False,True,C,159583,0.6108557101571322,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_AZ_9_R_STEPHEN_L_FERRARA,2018,House,AZ-9,AZ,9,R,STEPHEN L FERRARA,STEPHEN L FERRARA,"FERRARA, STEVE MD",H8AZ09024,C00640268,O,False,False,True,C,101662,0.3891442898428678,high_confidence_automatic,88.0,last_exact+first_match+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_CA_1_D_AUDREY_DENNEY,2018,House,CA-1,CA,1,D,AUDREY DENNEY,AUDREY DENNEY,"DENNEY, AUDREY",H8CA01257,C00664409,C,False,True,False,C,131548,0.4511341111271151,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,7,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_CA_1_R_DOUG_LA_MALFA,2018,House,CA-1,CA,1,R,DOUG LA MALFA,DOUG LA MALFA,,,,,False,False,False,,160046,0.5488658888728849,unmatched,0.0,last_name_mismatch+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_CA_10_D_JOSH_HARDER,2018,House,CA-10,CA,10,D,JOSH HARDER,JOSH HARDER,"HARDER, JOSH",H8CA10126,C00639146,C,False,True,False,C,115945,0.5225101397025688,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,9,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_CA_10_R_JEFF_DENHAM,2018,House,CA-10,CA,10,R,JEFF DENHAM,JEFF DENHAM,"DENHAM, JEFF",H0CA19173,C00473272,I,True,False,False,C,105955,0.4774898602974313,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_CA_11_D_MARK_DESAULNIER,2018,House,CA-11,CA,11,D,MARK DESAULNIER,MARK DESAULNIER,"DESAULNIER, MARK",H0CA10073,C00554709,I,True,False,False,C,204369,0.7413242116794411,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_CA_11_R_JOHN_FITZGERALD,2018,House,CA-11,CA,11,R,JOHN FITZGERALD,JOHN FITZGERALD,"FITZGERALD, JOHN",H0CA07111,C00516591,C,False,True,False,N,71312,0.25867578832055893,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_CA_12_D_NANCY_PELOSI,2018,House,CA-12,CA,12,D,NANCY PELOSI,NANCY PELOSI,"PELOSI, NANCY",H8CA05035,C00213512,I,True,False,False,C,275292,0.8682318211636474,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_CA_12_R_LISA_REMMER,2018,House,CA-12,CA,12,R,LISA REMMER,LISA REMMER,"REMMER, LISA",H8CA12270,C00672980,C,False,True,False,C,41780,0.13176817883635264,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_CA_13_D_BARBARA_LEE,2018,House,CA-13,CA,13,D,BARBARA LEE,BARBARA LEE,"LEE, BARBARA",H8CA09060,C00331769,I,True,False,False,C,260580,0.8838103765809583,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_CA_14_D_JACKIE_SPEIER,2018,House,CA-14,CA,14,D,JACKIE SPEIER,JACKIE SPEIER,"SPEIER, JACKIE",H8CA12171,C00443705,I,True,False,False,C,211384,0.7922255577667593,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_CA_14_R_CRISTINA_OSMENA,2018,House,CA-14,CA,14,R,CRISTINA OSMENA,CRISTINA OSMENA,"OSMENA, CRISTINA",H8CA14185,,C,False,True,False,N,55439,0.20777444223324076,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_CA_15_D_ERIC_SWALWELL,2018,House,CA-15,CA,15,D,ERIC SWALWELL,ERIC SWALWELL,"SWALWELL, ERIC MICHAEL",H2CA15094,C00502294,I,True,False,False,C,177989,0.7296754383447642,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_CA_15_R_RUDY_L_PETERS,2018,House,CA-15,CA,15,R,RUDY L PETERS JR,RUDY L PETERS JR,"PETERS, RUDY PETERS",H8CA15117,C00671370,C,False,True,False,C,65940,0.2703245616552357,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_CA_16_D_JIM_COSTA,2018,House,CA-16,CA,16,D,JIM COSTA,JIM COSTA,"COSTA, JIM",H4CA20082,C00391029,I,True,False,False,C,82266,0.5754517029358067,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_CA_16_R_ELIZABETH_HENG,2018,House,CA-16,CA,16,R,ELIZABETH HENG,ELIZABETH HENG,,,,,False,False,False,,60693,0.4245482970641932,unmatched,0.0,no_candidate_pool,,0,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_CA_17_D_RO_KHANNA,2018,House,CA-17,CA,17,D,RO KHANNA,RO KHANNA,"KHANNA, ROHIT",H4CA12055,C00503185,I,True,False,False,C,159105,0.753473636355026,probable_automatic,72.0,last_exact+first_initial+scope_same_race,2.0,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_CA_17_R_RON_COHEN,2018,House,CA-17,CA,17,R,RON COHEN,RON COHEN,"COHEN, RONALD H",H6CA17141,C00591784,C,False,True,False,N,52057,0.246526363644974,high_confidence_automatic,88.75,last_exact+first_match+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_CA_18_D_ANNA_G_ESHOO,2018,House,CA-18,CA,18,D,ANNA G ESHOO,ANNA G ESHOO,"ESHOO, ANNA G",H8CA12098,C00258475,I,True,False,False,C,225142,0.7449162580482931,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_CA_18_R_CHRISTINE_RUSSELL,2018,House,CA-18,CA,18,R,CHRISTINE RUSSELL,CHRISTINE RUSSELL,"RUSSELL, CHRISTINE",H8CA18087,,C,False,True,False,N,77096,0.2550837419517069,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_CA_19_D_ZOE_LOFGREN,2018,House,CA-19,CA,19,D,ZOE LOFGREN,ZOE LOFGREN,"LOFGREN, ZOE",H4CA16049,C00289603,I,True,False,False,C,162496,0.7375487361507632,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_CA_19_R_JUSTIN_JAMES_AGUILERA,2018,House,CA-19,CA,19,R,JUSTIN JAMES AGUILERA,JUSTIN JAMES AGUILERA,"AGUILERA, JUSTIN",H8CA19051,C00683532,C,False,True,False,C,57823,0.2624512638492368,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_CA_2_D_JARED_HUFFMAN,2018,House,CA-2,CA,2,D,JARED HUFFMAN,JARED HUFFMAN,"HUFFMAN, JARED",H2CA06259,C00536680,I,True,False,False,C,243081,0.7700795483705415,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_CA_2_R_DALE_K_MENSING,2018,House,CA-2,CA,2,R,DALE K MENSING,DALE K MENSING,"MENSING, DALE KENNETH",H4CA02098,C00543553,C,False,True,False,N,72576,0.22992045162945857,high_confidence_automatic,92.5,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_CA_20_D_JIMMY_PANETTA,2018,House,CA-20,CA,20,D,JIMMY PANETTA,JIMMY PANETTA,"PANETTA, JIMMY",H6CA20152,C00592154,I,True,False,False,C,183677,0.8137346547286252,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,0.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_CA_21_D_TJ_COX,2018,House,CA-21,CA,21,D,TJ COX,TJ COX,"COX, TJ",H6CA19113,C00422360,C,False,True,False,N,57239,0.5037934797915786,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,72.75,3,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_CA_21_R_DAVID_G_VALADAO,2018,House,CA-21,CA,21,R,DAVID G VALADAO,DAVID G VALADAO,"VALADAO, DAVID",H2CA20094,C00499392,I,True,False,False,C,56377,0.4962065202084214,high_confidence_automatic,95.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_CA_22_D_ANDREW_JANZ,2018,House,CA-22,CA,22,D,ANDREW JANZ,ANDREW JANZ,"JANZ, ANDREW",H8CA22139,C00638510,C,False,True,False,C,105136,0.4727784548001385,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_CA_22_R_DEVIN_G_NUNES,2018,House,CA-22,CA,22,R,DEVIN G NUNES,DEVIN G NUNES,"NUNES, DEVIN GERALD",H8CA20059,C00370056,I,True,False,False,C,117243,0.5272215451998615,high_confidence_automatic,92.5,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_CA_23_D_TATIANA_MATTA,2018,House,CA-23,CA,23,D,TATIANA MATTA,TATIANA MATTA,"MATTA, TATIANA",H8CA23103,C00653592,C,False,True,False,C,74661,0.3628300951529348,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,5,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_CA_23_R_KEVIN_MCCARTHY,2018,House,CA-23,CA,23,R,KEVIN MCCARTHY,KEVIN MCCARTHY,"MCCARTHY, KEVIN",H6CA22125,C00420935,I,True,False,False,C,131113,0.6371699048470653,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_CA_24_D_SALUD_CARBAJAL,2018,House,CA-24,CA,24,D,SALUD CARBAJAL,SALUD CARBAJAL,"CARBAJAL, SALUD",H6CA24303,C00576041,I,True,False,False,C,166550,0.5855550203740099,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_CA_24_R_JUSTIN_FAREED,2018,House,CA-24,CA,24,R,JUSTIN FAREED,JUSTIN FAREED,"FAREED, JUSTIN",H4CA24142,C00572560,C,False,True,False,C,117881,0.41444497962599014,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_CA_25_D_KATIE_HILL,2018,House,CA-25,CA,25,D,KATIE HILL,KATIE HILL,"HILL, KATHERINE LAUREN",H8CA25074,C00634212,C,False,True,False,C,133209,0.5436613855082401,high_confidence_automatic,88.75,last_exact+first_match+scope_same_race,2.0,9,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_CA_25_R_STEVE_KNIGHT,2018,House,CA-25,CA,25,R,STEVE KNIGHT,STEVE KNIGHT,"KNIGHT, STEVE",H4CA25123,C00554014,I,True,False,False,C,111813,0.45633861449175994,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,,1,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_CA_26_D_JULIA_BROWNLEY,2018,House,CA-26,CA,26,D,JULIA BROWNLEY,JULIA BROWNLEY,"BROWNLEY, JULIA",H2CA00120,C00513077,I,True,False,False,C,158216,0.6194201060189644,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_CA_26_R_ANTONIO_SABATO,2018,House,CA-26,CA,26,R,ANTONIO SABATO JR,ANTONIO SABATO JR,"SABATO, ANTONIO",H8CA26114,C00639690,C,False,True,False,C,97210,0.3805798939810356,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,4,MIT Election Data and Science Lab,Federal Election Commission
HOUSE_2018_CA_27_D_BRYAN_WITT,2018,House,CA-27,CA,27,D,BRYAN WITT,BRYAN WITT,"WITT, BRYAN",H8CA27112,C00654335,C,False,True,False,C,42132,0.20791961941609585,high_confidence_automatic,100.0,last_exact+first_match+token_overlap+scope_same_race,2.0,2,MIT Election Data and Science Lab,Federal Election Commission
