cycle,chamber,race_id,district_id,state,district,election_date,election_type,dem_candidate,gop_candidate,other_candidates,dem_vote_total,gop_vote_total,other_vote_total,total_vote,dem_vote_share,gop_vote_share,actual_dem_margin,actual_winner,has_dem_candidate,has_gop_candidate,major_party_contested,named_candidate_count,named_dem_count,named_gop_count,named_other_count,general_election_party_structure,uncontested,uncontested_dem,uncontested_gop,include_in_major_party_margin_scoring,special_handling_notes,source_name,source_url,retrieved_date
2018,House,AZ-3,AZ-3,AZ,3,2018-11-08,General,RAUL GRIJALVA,"NICOLAS \""NICK\"" PIERSON",,114650,64868,0,179518,63.865461959246424,36.134538040753576,27.730923918492852,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,AZ-4,AZ-4,AZ,4,2018-11-08,General,DAVID BRILL,PAUL GOSAR,HARYAKSHA GREGOR KNAUER,84521,188842,3672,277035,30.50914144422185,68.16539426426264,-37.65625282004079,R,True,True,True,3,1,1,1,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,AZ-5,AZ-5,AZ,5,2018-11-08,General,JOAN GREENE,ANDY BIGGS,,127027,186037,0,313064,40.575409500932714,59.424590499067286,-18.849180998134567,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,AZ-6,AZ-6,AZ,6,2018-11-08,General,ANITA MALIK,DAVID SCHWEIKERT,,140559,173140,0,313699,44.80696463807663,55.19303536192337,-10.386070723846744,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,AZ-7,AZ-7,AZ,7,2018-11-08,General,RUBEN GALLEGO,,GARY SWING,113044,0,19007,132051,85.60631877077796,0.0,85.60631877077796,D,True,False,False,2,1,0,1,D_vs_Other,False,False,False,False,Nonstandard general-election party structure: D_vs_Other,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,AZ-8,AZ-8,AZ,8,2018-11-08,General,HIRAL TIPIRNENI,DEBBIE LESKO,,135569,168835,13,304417,44.53397806298597,55.46175147905669,-10.92777341607072,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,AZ-9,AZ-9,AZ,9,2018-11-08,General,GREG STANTON,STEPHEN L FERRARA,,159583,101662,0,261245,61.08557101571322,38.91442898428678,22.171142031426438,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-1,CA-1,CA,1,2018-11-08,General,AUDREY DENNEY,DOUG LA MALFA,,131548,160046,0,291594,45.11341111271151,54.88658888728849,-9.77317777457698,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-2,CA-2,CA,2,2018-11-08,General,JARED HUFFMAN,DALE K MENSING,,243081,72576,0,315657,77.00795483705414,22.992045162945857,54.015909674108286,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-3,CA-3,CA,3,2018-11-08,General,JOHN GARAMENDI,CHARLIE SCHAUPP,,134875,97376,0,232251,58.07294694102501,41.92705305897499,16.145893882050025,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-4,CA-4,CA,4,2018-11-08,General,JESSICA MORSE,TOM MCCLINTOCK,,156253,184401,0,340654,45.86853522929424,54.13146477070576,-8.26292954141152,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-5,CA-5,CA,5,2018-11-08,General,MIKE THOMPSON,,ANTHONY MILLS,205860,0,55158,261018,78.8681240374227,0.0,78.8681240374227,D,True,False,False,2,1,0,1,D_vs_Other,False,False,False,False,Nonstandard general-election party structure: D_vs_Other,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-6,CA-6,CA,6,2018-11-08,General,DORIS MATSUI,,,162411,0,0,201939,80.42577213911132,0.0,80.42577213911132,D,True,False,False,2,2,0,0,D_vs_D,False,False,False,False,Nonstandard general-election party structure: D_vs_D,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-7,CA-7,CA,7,2018-11-08,General,AMI BERA,ANDREW GRANT,,155016,126601,0,281617,55.04497242709069,44.95502757290931,10.089944854181388,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-8,CA-8,CA,8,2018-11-08,General,,PAUL COOK,,0,102415,0,170785,0.0,59.9672102350909,-59.9672102350909,R,False,True,False,2,0,2,0,R_vs_R,False,False,False,False,Nonstandard general-election party structure: R_vs_R,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-9,CA-9,CA,9,2018-11-08,General,JERRY MCNERNEY,MARLA LIVENGOOD,,113414,87349,0,200763,56.49148498478305,43.50851501521695,12.982969969566104,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-10,CA-10,CA,10,2018-11-08,General,JOSH HARDER,JEFF DENHAM,,115945,105955,0,221900,52.25101397025687,47.74898602974313,4.502027940513745,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-11,CA-11,CA,11,2018-11-08,General,MARK DESAULNIER,JOHN FITZGERALD,,204369,71312,0,275681,74.13242116794412,25.86757883205589,48.26484233588822,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-12,CA-12,CA,12,2018-11-08,General,NANCY PELOSI,LISA REMMER,,275292,41780,0,317072,86.82318211636473,13.176817883635263,73.64636423272947,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-13,CA-13,CA,13,2018-11-08,General,BARBARA LEE,,LAURA WELLS,260580,0,34257,294837,88.38103765809583,0.0,88.38103765809583,D,True,False,False,2,1,0,1,D_vs_Other,False,False,False,False,Nonstandard general-election party structure: D_vs_Other,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-14,CA-14,CA,14,2018-11-08,General,JACKIE SPEIER,CRISTINA OSMENA,,211384,55439,0,266823,79.22255577667592,20.777444223324075,58.44511155335185,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-15,CA-15,CA,15,2018-11-08,General,ERIC SWALWELL,RUDY L PETERS JR,,177989,65940,0,243929,72.96754383447643,27.032456165523573,45.93508766895285,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-16,CA-16,CA,16,2018-11-08,General,JIM COSTA,ELIZABETH HENG,,82266,60693,0,142959,57.545170293580675,42.454829706419325,15.090340587161354,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-17,CA-17,CA,17,2018-11-08,General,RO KHANNA,RON COHEN,,159105,52057,0,211162,75.3473636355026,24.6526363644974,50.6947272710052,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-18,CA-18,CA,18,2018-11-08,General,ANNA G ESHOO,CHRISTINE RUSSELL,,225142,77096,0,302238,74.49162580482931,25.508374195170692,48.983251609658616,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-19,CA-19,CA,19,2018-11-08,General,ZOE LOFGREN,JUSTIN JAMES AGUILERA,,162496,57823,0,220319,73.75487361507632,26.24512638492368,47.50974723015264,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-20,CA-20,CA,20,2018-11-08,General,JIMMY PANETTA,,RONALD PAUL KABAT,183677,0,42044,225721,81.37346547286252,0.0,81.37346547286252,D,True,False,False,2,1,0,1,D_vs_Other,False,False,False,False,Nonstandard general-election party structure: D_vs_Other,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-21,CA-21,CA,21,2018-11-08,General,TJ COX,DAVID G VALADAO,,57239,56377,0,113616,50.37934797915786,49.62065202084214,0.7586959583157302,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-22,CA-22,CA,22,2018-11-08,General,ANDREW JANZ,DEVIN G NUNES,,105136,117243,0,222379,47.27784548001385,52.72215451998615,-5.4443090399723,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-23,CA-23,CA,23,2018-11-08,General,TATIANA MATTA,KEVIN MCCARTHY,,74661,131113,0,205774,36.28300951529348,63.71699048470652,-27.433980969413046,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-24,CA-24,CA,24,2018-11-08,General,SALUD CARBAJAL,JUSTIN FAREED,,166550,117881,0,284431,58.555502037400984,41.444497962599016,17.111004074801972,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-25,CA-25,CA,25,2018-11-08,General,KATIE HILL,STEVE KNIGHT,,133209,111813,0,245022,54.366138550824004,45.633861449175996,8.732277101648016,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-26,CA-26,CA,26,2018-11-08,General,JULIA BROWNLEY,ANTONIO SABATO JR,,158216,97210,0,255426,61.94201060189644,38.05798939810356,23.88402120379288,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-27,CA-27,CA,27,2018-11-08,General,JUDY CHU,,,160504,0,0,202636,79.20803805839041,0.0,79.20803805839041,D,True,False,False,2,2,0,0,D_vs_D,False,False,False,False,Nonstandard general-election party structure: D_vs_D,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-28,CA-28,CA,28,2018-11-08,General,ADAM B SCHIFF,JOHNNY J NALBANDIAN,,196662,54272,0,250934,78.37200219978162,21.627997800218385,56.74400439956323,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-29,CA-29,CA,29,2018-11-08,General,TONY CARDENAS,BENITO BENNY BERNAL,,124697,29995,0,154692,80.60985700618002,19.39014299381998,61.21971401236004,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-30,CA-30,CA,30,2018-11-08,General,BRAD SHERMAN,MARK S REED,,191573,69420,0,260993,73.40158548313556,26.598414516864437,46.803170966271125,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-31,CA-31,CA,31,2018-11-08,General,PETE AGUILAR,SEAN FLYNN,,110143,77352,0,187495,58.74449985332942,41.25550014667058,17.488999706658845,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-32,CA-32,CA,32,2018-11-08,General,GRACE FLORES NAPOLITANO,JOSHUA M SCOTT,,121759,55272,0,177031,68.77834955459778,31.22165044540222,37.55669910919556,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-33,CA-33,CA,33,2018-11-08,General,TED W LIEU,KENNETH WESTON WRIGHT,,219091,93769,0,312860,70.02844722879243,29.97155277120757,40.05689445758486,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-34,CA-34,CA,34,2018-11-08,General,JIMMY GOMEZ,,KENNETH MEJIA,110195,0,41711,151906,72.54157176148408,0.0,72.54157176148408,D,True,False,False,2,1,0,1,D_vs_Other,False,False,False,False,Nonstandard general-election party structure: D_vs_Other,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-35,CA-35,CA,35,2018-11-08,General,NORMA J TORRES,CHRISTIAN LEONEL VALIENTE,,103420,45604,0,149024,69.39821773674039,30.601782263259608,38.796435473480784,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-36,CA-36,CA,36,2018-11-08,General,RAUL RUIZ,KIMBERLIN BROWN PELZER,,122169,84839,0,207008,59.016559746483225,40.983440253516775,18.033119492966456,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-37,CA-37,CA,37,2018-11-08,General,KAREN BASS,RON J BASSILIAN,,210555,25823,0,236378,89.0755484858997,10.924451514100298,78.1510969717994,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-38,CA-38,CA,38,2018-11-08,General,LINDA T SANCHEZ,RYAN DOWNING,,139188,62968,0,202156,68.85177783493936,31.148222165060645,37.70355566987871,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-39,CA-39,CA,39,2018-11-08,General,GIL CISNEROS,YOUNG KIM,,126002,118391,0,244393,51.55712315819193,48.44287684180807,3.114246316383857,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-40,CA-40,CA,40,2018-11-08,General,LUCILLE ROYBAL-ALLARD,,RODOLFO CORTES BARRAGAN,93938,0,27511,121449,77.34769327042628,0.0,77.34769327042628,D,True,False,False,2,1,0,1,D_vs_Other,False,False,False,False,Nonstandard general-election party structure: D_vs_Other,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-41,CA-41,CA,41,2018-11-08,General,MARK TAKANO,AJA SMITH,,108227,58021,0,166248,65.09973052307396,34.90026947692604,30.199461046147924,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-42,CA-42,CA,42,2018-11-08,General,JULIA C PEACOCK,KEN CALVERT,,100892,131040,0,231932,43.50068123415484,56.49931876584516,-12.998637531690322,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-43,CA-43,CA,43,2018-11-08,General,MAXINE WATERS,OMAR NAVARRO,,152272,43780,0,196052,77.66918980678595,22.330810193214045,55.33837961357191,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-44,CA-44,CA,44,2018-11-08,General,NANETTE DIAZ BARRAGAN,,,97944,0,0,143322,68.33842675932516,0.0,68.33842675932516,D,True,False,False,2,2,0,0,D_vs_D,False,False,False,False,Nonstandard general-election party structure: D_vs_D,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-45,CA-45,CA,45,2018-11-08,General,KATIE PORTER,MIMI WALTERS,,158906,146383,0,305289,52.05100740609717,47.94899259390283,4.102014812194347,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-46,CA-46,CA,46,2018-11-08,General,LOU CORREA,RUSSELL RENE LAMBERT,,102278,45638,0,147916,69.14600178479678,30.853998215203223,38.292003569593554,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-47,CA-47,CA,47,2018-11-08,General,ALAN LOWENTHAL,JOHN BRISCOE,,143354,77682,0,221036,64.85549865180333,35.14450134819668,29.710997303606653,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-48,CA-48,CA,48,2018-11-08,General,HARLEY ROUDA,DANA ROHRABACHER,,157837,136899,0,294736,53.55199229140655,46.44800770859345,7.103984582813093,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-49,CA-49,CA,49,2018-11-08,General,MIKE LEVIN,DIANE L HARKEY,,166453,128577,0,295030,56.41900823645053,43.58099176354947,12.83801647290106,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-50,CA-50,CA,50,2018-11-08,General,AMMAR CAMPA-NAJJAR,DUNCAN HUNTER,,125448,134362,0,259810,48.28451560755937,51.71548439244063,-3.4309687848812596,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-51,CA-51,CA,51,2018-11-08,General,JUAN VARGAS,JUAN M HIDALGO JR,,109527,44301,0,153828,71.20095171230206,28.79904828769795,42.4019034246041,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-52,CA-52,CA,52,2018-11-08,General,SCOTT PETERS,OMAR QUDRAT,,188992,107015,0,296007,63.84713875009712,36.15286124990288,27.694277500194254,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CA-53,CA-53,CA,53,2018-11-08,General,SUSAN A DAVIS,MORGAN MURTAUGH,,185667,83127,0,268794,69.07408647514454,30.925913524855467,38.148172950289066,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CO-1,CO-1,CO,1,2018-11-08,General,DIANA DEGETTE,CHARLES CASPER STOCKHAM,RAYMON ANTHONY DOANE,272886,85207,11600,369693,73.81421882480869,23.048042565047215,50.76617625976148,D,True,True,True,3,1,1,1,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2018,House,CO-2,CO-2,CO,2,2018-11-08,General,JOE NEGUSE,PETER YU,NICK THOMAS | ROGER BARRIS,259608,144901,26105,430614,60.28786802101186,33.64985810958306,26.638009911428796,D,True,True,True,4,1,1,2,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
