cycle,chamber,race_id,district_id,state,district,election_date,election_type,dem_candidate,gop_candidate,other_candidates,dem_vote_total,gop_vote_total,other_vote_total,total_vote,dem_vote_share,gop_vote_share,actual_dem_margin,actual_winner,has_dem_candidate,has_gop_candidate,major_party_contested,named_candidate_count,named_dem_count,named_gop_count,named_other_count,general_election_party_structure,uncontested,uncontested_dem,uncontested_gop,include_in_major_party_margin_scoring,special_handling_notes,source_name,source_url,retrieved_date
2016,House,AZ-4,AZ-4,AZ,4,2016-11-08,General,MIKEL WEISSER,PAUL A GOSAR,,81296,203487,0,284783,28.546647798499208,71.45335220150079,-42.906704403001584,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,AZ-5,AZ-5,AZ,5,2016-11-08,General,TALIA FUENTES,ANDY BIGGS,,114940,205184,0,320124,35.904836875710664,64.09516312428934,-28.190326248578675,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,AZ-6,AZ-6,AZ,6,2016-11-08,General,W JOHN WILLIAMSON,DAVID SCHWEIKERT,,122866,201578,0,324444,37.86970941056084,62.13029058943916,-24.260581178878326,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,AZ-7,AZ-7,AZ,7,2016-11-08,General,RUBEN GALLEGO,EVE NUNEZ,,119465,39286,60,158811,75.22463809181984,24.737581149920345,50.48705694189949,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,AZ-8,AZ-8,AZ,8,2016-11-08,General,,TRENT FRANKS,MARK SALAZAR,0,204942,93954,298971,0.0,68.549123493583,-68.549123493583,R,False,True,False,2,0,1,1,R_vs_Other,False,False,False,False,Nonstandard general-election party structure: R_vs_Other,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,AZ-9,AZ-9,AZ,9,2016-11-08,General,KYRSTEN SINEMA,DAVE GILES,,169055,108350,102,277507,60.919184020583266,39.04406014983406,21.875123870749206,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-1,CA-1,CA,1,2016-11-08,General,JIM REED,DOUG LAMALFA,,128588,185448,0,314036,40.946897807894636,59.053102192105364,-18.106204384210727,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-2,CA-2,CA,2,2016-11-08,General,JARED HUFFMAN,DALE K MENSING,,254194,76572,0,330766,76.85009946608781,23.14990053391219,53.70019893217562,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-3,CA-3,CA,3,2016-11-08,General,JOHN GARAMENDI,N EUGENE CLEEK,,152513,104453,0,256966,59.351431706918426,40.648568293081574,18.70286341383685,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-4,CA-4,CA,4,2016-11-08,General,ROBERT W DERLET,TOM MCCLINTOCK,,130845,220133,0,350978,37.280114423126236,62.719885576873764,-25.43977115374753,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-5,CA-5,CA,5,2016-11-08,General,MIKE THOMPSON,CARLOS SANTAMARIA,,224526,67565,0,292091,76.8685101560815,23.131489843918505,53.73702031216299,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-6,CA-6,CA,6,2016-11-08,General,DORIS O MATSUI,"ROBERT \""BOB\"" EVANS",,177565,57848,0,235413,75.42701550041842,24.572984499581587,50.85403100083683,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-7,CA-7,CA,7,2016-11-08,General,AMI BERA,SCOTT R JONES,,152133,145168,0,297301,51.17137177473335,48.82862822526665,2.342743549466702,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-8,CA-8,CA,8,2016-11-08,General,RITA RAMIREZ,PAUL COOK,,83035,136972,0,220007,37.74198093697019,62.25801906302981,-24.516038126059627,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-9,CA-9,CA,9,2016-11-08,General,JERRY MCNERNEY,"ANTONIO C \""TONY\"" AMADOR",,133163,98992,0,232155,57.35952273265706,42.64047726734294,14.719045465314123,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-10,CA-10,CA,10,2016-11-08,General,MICHAEL EGGMAN,JEFF DENHAM,,116470,124671,0,241141,48.299542591264036,51.700457408735964,-3.4009148174719357,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-11,CA-11,CA,11,2016-11-08,General,MARK DESAULNIER,ROGER ALLEN PETERSEN,,214868,83341,0,298209,72.0528220140908,27.94717798590921,44.10564402818158,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-12,CA-12,CA,12,2016-11-08,General,NANCY PELOSI,,PRESTON PICUS,274035,0,64810,338845,80.87326063539376,0.0,80.87326063539376,D,True,False,False,2,1,0,1,D_vs_Other,False,False,False,False,Nonstandard general-election party structure: D_vs_Other,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-13,CA-13,CA,13,2016-11-08,General,BARBARA LEE,SUE CARO,,293117,29754,0,322871,90.78455482220453,9.215445177795466,81.56910964440907,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-14,CA-14,CA,14,2016-11-08,General,JACKIE SPEIER,ANGEL CARDENAS,,231630,54817,0,286447,80.86312651205982,19.13687348794018,61.72625302411964,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-15,CA-15,CA,15,2016-11-08,General,ERIC SWALWELL,DANNY R TURNER,,198578,70619,0,269197,73.76679532089882,26.233204679101178,47.533590641797645,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-16,CA-16,CA,16,2016-11-08,General,JIM COSTA,JOHNNY M TACHERRA,,97473,70483,0,167956,58.03484245873919,41.96515754126081,16.069684917478387,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-17,CA-17,CA,17,2016-11-08,General,RO KHANNA,,,142268,0,0,233192,61.00895399499125,0.0,61.00895399499125,D,True,False,False,2,2,0,0,D_vs_D,False,False,False,False,Nonstandard general-election party structure: D_vs_D,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-18,CA-18,CA,18,2016-11-08,General,ANNA G ESHOO,RICHARD B FOX,,230460,93470,0,323930,71.14500046306301,28.854999536936994,42.29000092612601,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-19,CA-19,CA,19,2016-11-08,General,ZOE LOFGREN,G BURT LANCASTER,,181802,64061,0,245863,73.94443246848854,26.05556753151145,47.8888649369771,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-20,CA-20,CA,20,2016-11-08,General,JIMMY PANETTA,CASEY LUCIUS,,180980,74811,0,255791,70.75307575325168,29.24692424674832,41.50615150650336,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-21,CA-21,CA,21,2016-11-08,General,EMILIO HUERTA,DAVID G VALADAO,,57282,75126,0,132408,43.26173645096973,56.73826354903027,-13.47652709806054,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-22,CA-22,CA,22,2016-11-08,General,LOUIE J CAMPOS,DEVIN NUNES,,76211,158755,0,234966,32.434905475685845,67.56509452431416,-35.13018904862831,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-23,CA-23,CA,23,2016-11-08,General,WENDY REED,KEVIN MCCARTHY,,74468,167116,0,241584,30.824889065501026,69.17511093449897,-38.35022186899795,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-24,CA-24,CA,24,2016-11-08,General,SALUD CARBAJAL,JUSTIN DONALD FAREED,,166034,144780,0,310814,53.41908665632822,46.58091334367178,6.838173312656444,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-25,CA-25,CA,25,2016-11-08,General,BRYAN CAFORIO,STEPHEN KNIGHT,,122406,138755,0,261161,46.86993846707586,53.13006153292414,-6.26012306584827,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-26,CA-26,CA,26,2016-11-08,General,JULIA BROWNLEY,RAFAEL A DAGNESSES,,169248,111059,0,280307,60.37951246312079,39.62048753687921,20.759024926241587,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-27,CA-27,CA,27,2016-11-08,General,JUDY CHU,JACK ORSWELL,,168977,81655,0,250632,67.42036132656644,32.57963867343356,34.84072265313288,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-28,CA-28,CA,28,2016-11-08,General,ADAM B SCHIFF,LENORE SOLIS,,210883,59526,0,270409,77.98667943744476,22.01332056255524,55.97335887488952,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-29,CA-29,CA,29,2016-11-08,General,TONY CARDENAS,,,128407,0,0,171824,74.73170220690939,0.0,74.73170220690939,D,True,False,False,2,2,0,0,D_vs_D,False,False,False,False,Nonstandard general-election party structure: D_vs_D,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-30,CA-30,CA,30,2016-11-08,General,BRAD SHERMAN,MARK REED,,205279,77325,0,282604,72.63839153019774,27.361608469802267,45.276783060395466,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-31,CA-31,CA,31,2016-11-08,General,PETE AGUILAR,PAUL CHABOT,,121070,94866,0,215936,56.067538529934794,43.932461470065206,12.135077059869591,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-32,CA-32,CA,32,2016-11-08,General,GRACE F NAPOLITANO,,,114926,0,0,186646,61.57431715654233,0.0,61.57431715654233,D,True,False,False,2,2,0,0,D_vs_D,False,False,False,False,Nonstandard general-election party structure: D_vs_D,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-33,CA-33,CA,33,2016-11-08,General,TED LIEU,KENNETH W WRIGHT,,219397,110822,0,330219,66.43984749514716,33.56015250485284,32.87969499029432,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-34,CA-34,CA,34,2016-11-08,General,XAVIER BECERRA,,,122842,0,0,159156,77.18339239488301,0.0,77.18339239488301,D,True,False,False,2,2,0,0,D_vs_D,False,False,False,False,Nonstandard general-election party structure: D_vs_D,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-35,CA-35,CA,35,2016-11-08,General,NORMA J TORRES,TYLER FISCHELLA,,124044,47309,0,171353,72.39091232718424,27.609087672815765,44.78182465436847,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-36,CA-36,CA,36,2016-11-08,General,RAUL RUIZ,JEFF STONE,,144348,88269,0,232617,62.05393414926682,37.94606585073318,24.107868298533642,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-37,CA-37,CA,37,2016-11-08,General,KAREN BASS,,,192490,0,0,237272,81.1263023028423,0.0,81.1263023028423,D,True,False,False,2,2,0,0,D_vs_D,False,False,False,False,Nonstandard general-election party structure: D_vs_D,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-38,CA-38,CA,38,2016-11-08,General,LINDA T SANCHEZ,RYAN DOWNING,,163590,68524,0,232114,70.47829945630164,29.521700543698355,40.95659891260329,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-39,CA-39,CA,39,2016-11-08,General,BRETT MURDOCK,EDWARD R ROYCE,,112679,150777,0,263456,42.76957063038989,57.23042936961011,-14.460858739220212,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-40,CA-40,CA,40,2016-11-08,General,LUCILLE ROYBAL-ALLARD,,ROMAN GABRIEL GONZALEZ,106554,0,42743,149297,71.3704896950374,0.0,71.3704896950374,D,True,False,False,2,1,0,1,D_vs_Other,False,False,False,False,Nonstandard general-election party structure: D_vs_Other,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-41,CA-41,CA,41,2016-11-08,General,MARK TAKANO,DOUG SHEPHERD,,128164,69159,0,197323,64.95137414290275,35.04862585709725,29.902748285805508,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-42,CA-42,CA,42,2016-11-08,General,TIM SHERIDAN,KEN CALVERT,,104689,149547,0,254236,41.177881967935306,58.822118032064694,-17.64423606412939,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-43,CA-43,CA,43,2016-11-08,General,MAXINE WATERS,OMAR NAVARRO,,167017,52499,0,219516,76.08420342936277,23.91579657063722,52.16840685872556,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-44,CA-44,CA,44,2016-11-08,General,NANETTE DIAZ BARRAGAN,,,93124,0,0,178413,52.19574806768565,0.0,52.19574806768565,D,True,False,False,2,2,0,0,D_vs_D,False,False,False,False,Nonstandard general-election party structure: D_vs_D,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-45,CA-45,CA,45,2016-11-08,General,RON VARASTEH,MIMI WALTERS,,129231,182618,0,311849,41.44024832531129,58.55975167468871,-17.119503349377425,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-46,CA-46,CA,46,2016-11-08,General,LOU CORREA,,,115248,0,0,164593,70.01998869939791,0.0,70.01998869939791,D,True,False,False,2,2,0,0,D_vs_D,False,False,False,False,Nonstandard general-election party structure: D_vs_D,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-47,CA-47,CA,47,2016-11-08,General,ALAN S LOWENTHAL,ANDY WHALLON,,154759,88109,0,242868,63.72144539420591,36.27855460579409,27.442890788411813,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-48,CA-48,CA,48,2016-11-08,General,SUZANNE SAVARY,DANA ROHRABACHER,,127715,178701,0,306416,41.68026473813378,58.31973526186622,-16.63947052373244,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-49,CA-49,CA,49,2016-11-08,General,DOUG APPLEGATE,DARRELL E ISSA,,154267,155888,0,310155,49.73867904757299,50.26132095242701,-0.5226419048540246,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-50,CA-50,CA,50,2016-11-08,General,PATRICK MALLOY,DUNCAN HUNTER,,103646,179937,0,283583,36.548735290902485,63.451264709097515,-26.902529418195027,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-51,CA-51,CA,51,2016-11-08,General,JUAN VARGAS,JUAN M HIDALGO JR,,145162,54362,0,199524,72.75415488863496,27.24584511136505,45.5083097772699,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-52,CA-52,CA,52,2016-11-08,General,SCOTT H PETERS,DENISE GITSHAM,,181253,139403,0,320656,56.525684846065566,43.474315153934434,13.05136969213113,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CA-53,CA-53,CA,53,2016-11-08,General,SUSAN A DAVIS,JAMES VELTMEYER,,198988,97968,0,296956,67.00925389620011,32.99074610379989,34.01850779240022,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CO-1,CO-1,CO,1,2016-11-08,General,DIANA DEGETTE,"CHARLES \""CASPER\"" STOCKHAM",DARRELL DINGES,257254,105030,16752,379036,67.87059804345762,27.709768992918878,40.16082905053874,D,True,True,True,3,1,1,1,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2016,House,CO-2,CO-2,CO,2,2016-11-08,General,JARED POLIS,NICHOLAS MORSE,RICHARD LONGSTRETH,260175,170001,27136,457312,56.89223112448394,37.17396438317822,19.718266741305715,D,True,True,True,3,1,1,1,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
