race_id,party_code,mit_candidate_name,fec_candidate_name,fec_candidate_id,incumbent_challenger_status,match_method,match_score,second_best_score,candidate_count_considered,match_reason
CA-25,R,BRIAN E HAWKINS,"HAWKINS, BRIAN",H2CA01177,C,high_confidence_automatic,95.0,2.0,5,last_exact+first_match+token_overlap+scope_same_race
CA-30,D,ADAM B SCHIFF,"SCHIFF, ADAM",H0CA27085,I,high_confidence_automatic,95.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
CA-31,D,GRACE F NAPOLITANO,"NAPOLITANO, GRACE",H8CA34068,I,high_confidence_automatic,95.0,0.0,3,last_exact+first_match+token_overlap+scope_same_race
CA-35,D,NORMA J TORRES,"TORRES, NORMA",H4CA35031,C,high_confidence_automatic,95.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
CA-37,D,JAN C PERRY,"PERRY, JAN",H2CA37312,O,high_confidence_automatic,95.0,2.0,6,last_exact+first_match+token_overlap+scope_same_race
CA-38,D,LINDA T SÃNCHEZ,"SANCHEZ, LINDA",H2CA39078,I,high_confidence_automatic,95.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
CA-44,D,NANETTE DIAZ BARRAGÃN,"BARRAGAN, NANETTE",H6CA44103,I,high_confidence_automatic,95.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
CA-45,D,JAY F CHEN,"CHEN, JAY",H2CA39136,C,high_confidence_automatic,95.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
CA-46,R,CHRISTOPHER J GONZALES,"GONZALES, CHRISTOPHER",H0CA45160,C,high_confidence_automatic,95.0,0.0,3,last_exact+first_match+token_overlap+scope_same_race
CA-48,D,STEPHEN HOULAHAN,"HOULAHAN, STEPHEN WILLIAM",H2CA50174,C,high_confidence_automatic,95.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
CA-49,R,BRIAN MARYOTT,"MARYOTT, BRIAN L MR",H8CA49108,C,high_confidence_automatic,95.0,2.0,6,last_exact+first_match+token_overlap+scope_same_race
CA-50,D,SCOTT H PETERS,"PETERS, SCOTT",H2CA52089,I,high_confidence_automatic,95.0,2.0,5,last_exact+first_match+token_overlap+scope_same_race
CA-52,D,JUAN VARGAS,"VARGAS, JUAN C.",H2CA50026,I,high_confidence_automatic,95.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
CO-1,D,DIANA DEGETTE,"DEGETTE, DIANA L",H6CO01141,I,high_confidence_automatic,95.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
CO-6,R,STEVEN MONAHAN,"MONAHAN, STEVEN EDWARD",H2CO06214,C,high_confidence_automatic,95.0,0.0,3,last_exact+first_match+token_overlap+scope_same_race
CO-7,D,BRITTANY PETTERSEN,"PETTERSEN, BRITTANY LOUISE MS.",H8CO07045,O,high_confidence_automatic,95.0,2.0,4,last_exact+first_match+token_overlap+scope_same_race
FL-3,D,DANIELLE HAWK,"HAWK, DANIELLE NICOLE",H2FL03163,C,high_confidence_automatic,95.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
FL-4,R,AARON BEAN,"BEAN, AARON P.",H2FL04211,C,high_confidence_automatic,95.0,2.0,5,last_exact+first_match+token_overlap+scope_same_race
FL-5,R,JOHN H RUTHERFORD,"RUTHERFORD, JOHN",H6FL04105,I,high_confidence_automatic,95.0,2.0,4,last_exact+first_match+token_overlap+scope_same_race
FL-8,D,JOANNE TERRY,"TERRY, JOANNE R",H2FL08105,C,high_confidence_automatic,95.0,2.0,4,last_exact+first_match+token_overlap+scope_same_race
FL-12,D,KIMBERLY WALKER,"WALKER, KIMBERLY H MS",H6FL13197,C,high_confidence_automatic,95.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
FL-15,D,ALAN M COHN,"COHN, ALAN",H4FL15155,C,high_confidence_automatic,95.0,2.0,7,last_exact+first_match+token_overlap+scope_same_race
FL-19,D,CINDY BANYAI,"BANYAI, CINDY LYN",H0FL19106,C,high_confidence_automatic,95.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
FL-21,R,BRIAN J MAST,"MAST, BRIAN",H6FL18097,I,high_confidence_automatic,95.0,2.0,7,last_exact+first_match+token_overlap+scope_same_race
FL-22,D,LOIS FRANKEL,"FRANKEL, LOIS J.",H2FL14053,I,high_confidence_automatic,95.0,2.0,4,last_exact+first_match+token_overlap+scope_same_race
FL-24,R,JESUS G NAVARRO,"NAVARRO, JESUS",H2FL24078,C,high_confidence_automatic,95.0,2.0,4,last_exact+first_match+token_overlap+scope_same_race
FL-25,R,CARLA SPALDING,"SPALDING, CARLA A",H0FL23090,C,high_confidence_automatic,95.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
FL-28,R,CARLOS A GIMENEZ,"GIMENEZ, CARLOS",H0FL26036,I,high_confidence_automatic,95.0,2.0,4,last_exact+first_match+token_overlap+scope_same_race
GA-1,D,WADE HERRING,"HERRING, WADE WILKES MR. II",H2GA01249,C,high_confidence_automatic,95.0,2.0,4,last_exact+first_match+token_overlap+scope_same_race
GA-2,R,CHRIS WEST,"WEST, CHRISTOPHER CHRIS",H2GA02155,C,high_confidence_automatic,95.0,2.0,7,last_exact+first_match+token_overlap+scope_same_race
GA-2,D,"SANFORD D BISHOP, JR","BISHOP, SANFORD",H2GA02031,I,high_confidence_automatic,95.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
GA-5,R,CHRISTIAN ZIMM,"ZIMM, CHRISTIAN GERARD",H2GA05166,C,high_confidence_automatic,95.0,,1,last_exact+first_match+token_overlap+scope_same_race
GA-5,D,NIKEMA WILLIAMS,"WILLIAMS, NIKEMA NATASSHA",H0GA05301,I,high_confidence_automatic,95.0,2.0,4,last_exact+first_match+token_overlap+scope_same_race
GA-8,D,DARRIUS BUTLER,"BUTLER, DARRIUS MAURICE",H2GA08095,C,high_confidence_automatic,95.0,,1,last_exact+first_match+token_overlap+scope_same_race
GA-9,R,ANDREW S CLYDE,"CLYDE, ANDREW",H0GA09246,I,high_confidence_automatic,95.0,2.0,5,last_exact+first_match+token_overlap+scope_same_race
GA-12,D,ELIZABETH âLIZâ JOHNSON,"JOHNSON, ELIZABETH",H0GA12059,C,high_confidence_automatic,95.0,,1,last_exact+first_match+token_overlap+scope_same_race
GA-13,D,DAVID SCOTT,"SCOTT, DAVID ALBERT",H2GA13012,I,high_confidence_automatic,95.0,2.0,6,last_exact+first_match+token_overlap+scope_same_race
IL-1,R,ERIC CARLSON,"CARLSON, ERIC JOSEPH MR.",H2IL01323,O,high_confidence_automatic,95.0,2.0,4,last_exact+first_match+token_overlap+scope_same_race
IL-1,D,JONATHAN L JACKSON,"JACKSON, JONATHAN",H2IL01349,O,high_confidence_automatic,95.0,2.0,22,last_exact+first_match+token_overlap+scope_same_race
IL-2,D,ROBIN L KELLY,"KELLY, ROBIN",H2IL02172,I,high_confidence_automatic,95.0,,1,last_exact+first_match+token_overlap+scope_same_race
IL-9,R,MAXWELL âMAXâ RICE,"RICE, MAXWELL",H8IL09174,C,high_confidence_automatic,95.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
IL-14,R,SCOTT R GRYDER,"GRYDER, SCOTT",H2IL14102,C,high_confidence_automatic,95.0,2.0,6,last_exact+first_match+token_overlap+scope_same_race
IL-15,R,MARY E MILLER,"MILLER, MARY",H0IL15129,I,high_confidence_automatic,95.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
IL-16,R,DARIN LAHOOD,"LAHOOD, DARIN MCKAY",H6IL18088,I,high_confidence_automatic,95.0,2.0,6,last_exact+first_match+token_overlap+scope_same_race
IL-16,D,ELIZABETH âLISAâ HADERLEIN,"HADERLEIN, ELIZABETH",H2IL16156,O,high_confidence_automatic,95.0,,1,last_exact+first_match+token_overlap+scope_same_race
MD-5,D,STENY H HOYER,"HOYER, STENY",H2MD05155,I,high_confidence_automatic,95.0,2.0,6,last_exact+first_match+token_overlap+scope_same_race
MD-6,D,DAVID J TRONE,"TRONE, DAVID",H6MD08549,I,high_confidence_automatic,95.0,2.0,6,last_exact+first_match+token_overlap+scope_same_race
MA-1,R,DEAN JAMES MARTILLI,"MARTILLI, DEAN",H2MA01228,C,high_confidence_automatic,95.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
MA-3,R,DEAN A TRAN,"TRAN, DEAN",H2MA03141,C,high_confidence_automatic,95.0,,1,last_exact+first_match+token_overlap+scope_same_race
MA-5,D,KATHERINE M CLARK,"CLARK, KATHERINE",H4MA05084,I,high_confidence_automatic,95.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
MA-8,D,STEPHEN F LYNCH,"LYNCH, STEPHEN",H2MA09072,I,high_confidence_automatic,95.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
MA-9,R,JESSE G BROWN,"BROWN, JESSE",H2MA09239,C,high_confidence_automatic,95.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
MI-2,R,JOHN R MOOLENAAR,"MOOLENAAR, JOHN MR.",H4MI04126,I,high_confidence_automatic,95.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
MI-9,D,BRIAN JAYE,"JAYE, BRIAN STEVEN",H2MI08154,C,high_confidence_automatic,95.0,,1,last_exact+first_match+token_overlap+scope_same_race
MI-10,D,CARL J MARLINGA,"MARLINGA, CARL",H2MI10176,C,high_confidence_automatic,95.0,2.0,5,last_exact+first_match+token_overlap+scope_same_race
MI-11,D,HALEY M STEVENS,"STEVENS, HALEY",H8MI11254,I,high_confidence_automatic,95.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
NJ-1,R,CLAIRE GUSTAFSON,"GUSTAFSON, CLAIRE H.",H4NJ01118,C,high_confidence_automatic,95.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
NJ-1,D,DONALD NORCROSS,"NORCROSS, DONALD W",H4NJ01084,I,high_confidence_automatic,95.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
NJ-5,R,FRANK T PALLOTTA,"PALLOTTA, FRANK",H0NJ05174,C,high_confidence_automatic,95.0,2.0,5,last_exact+first_match+token_overlap+scope_same_race
NJ-10,R,DAVID H PINCKNEY,"PINCKNEY, DAVID",H0NJ10133,C,high_confidence_automatic,95.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
NY-2,R,ANDREW R GARBARINO,"GARBARINO, ANDREW",H0NY02234,I,high_confidence_automatic,95.0,2.0,4,last_exact+first_match+token_overlap+scope_same_race
NY-3,D,ROBERT P ZIMMERMAN,"ZIMMERMAN, ROBERT",H2NY03188,O,high_confidence_automatic,95.0,2.0,7,last_exact+first_match+token_overlap+scope_same_race
NY-4,D,LAURA A GILLEN,"GILLEN, LAURA",H2NY04244,C,high_confidence_automatic,95.0,2.0,8,last_exact+first_match+token_overlap+scope_same_race
NY-6,R,THOMAS J ZMICH,"ZMICH, THOMAS",H0NY06086,C,high_confidence_automatic,95.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
NY-8,D,HAKEEM S JEFFRIES,"JEFFRIES, HAKEEM",H2NY10092,I,high_confidence_automatic,95.0,0.0,4,last_exact+first_match+token_overlap+scope_same_race
NY-10,R,BENINE A HAMDAN,"HAMDAN, BENINE",H2NY10134,C,high_confidence_automatic,95.0,0.0,6,last_exact+first_match+token_overlap+scope_same_race
NY-11,D,MAX N ROSE,"ROSE, MAX",H2NY11140,C,high_confidence_automatic,95.0,2.0,4,last_exact+first_match+token_overlap+scope_same_race
NY-12,D,JERROLD NADLER,"NADLER, JERROLD L.",H2NY17071,I,high_confidence_automatic,95.0,2.0,9,last_exact+first_match+token_overlap+scope_same_race
NY-15,D,RITCHIE TORRES,"TORRES, RITCHIE JOHN",H0NY15160,I,high_confidence_automatic,95.0,,1,last_exact+first_match+token_overlap+scope_same_race
NY-16,R,MIRIAM L FLISSER,"FLISSER, MIRIAM",H2NY16115,C,high_confidence_automatic,95.0,2.0,4,last_exact+first_match+token_overlap+scope_same_race
NY-17,R,MICHAEL V LAWLER,"LAWLER, MICHAEL VINCENT",H2NY17162,C,high_confidence_automatic,95.0,2.0,4,last_exact+first_match+token_overlap+scope_same_race
NY-19,R,MARCUS MOLINARO,"MOLINARO, MARCUS J.",H2NY19127,C,high_confidence_automatic,95.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
NY-20,D,PAUL TONKO,"TONKO, PAUL DAVID",H8NY21203,I,high_confidence_automatic,95.0,2.0,5,last_exact+first_match+token_overlap+scope_same_race
NC-2,R,CHRISTINE E VILLAVERDE,"VILLAVERDE, CHRISTINE",H2NC08235,C,high_confidence_automatic,95.0,2.0,5,last_exact+first_match+token_overlap+scope_same_race
NC-2,D,DEBORAH K ROSS,"ROSS, DEBORAH",H0NC02125,I,high_confidence_automatic,95.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
NC-4,R,COURTNEY GEELS,"GEELS, COURTNEY JOELE",H2NC13185,O,high_confidence_automatic,95.0,2.0,9,last_exact+first_match+token_overlap+scope_same_race
NC-4,D,VALERIE P FOUSHEE,"FOUSHEE, VALERIE",H2NC06114,C,high_confidence_automatic,95.0,2.0,10,last_exact+first_match+token_overlap+scope_same_race
NC-5,R,VIRGINIA FOXX,"FOXX, VIRGINIA ANN",H4NC05146,I,high_confidence_automatic,95.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
NC-6,D,KATHY E MANNING,"MANNING, KATHY",H8NC13067,I,high_confidence_automatic,95.0,,1,last_exact+first_match+token_overlap+scope_same_race
NC-7,R,DAVID ROUZER,"ROUZER, DAVID CHESTON",H2NC07096,I,high_confidence_automatic,95.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
NC-9,R,RICHARD HUDSON,"HUDSON, RICHARD L. JR.",H2NC08185,I,high_confidence_automatic,95.0,2.0,5,last_exact+first_match+token_overlap+scope_same_race
PA-1,R,BRIAN K FITZPATRICK,"FITZPATRICK, BRIAN",H6PA08277,I,high_confidence_automatic,95.0,2.0,4,last_exact+first_match+token_overlap+scope_same_race
PA-9,D,AMANDA R WALDMAN,"WALDMAN, AMANDA",H2PA09126,C,high_confidence_automatic,95.0,,1,last_exact+first_match+token_overlap+scope_same_race
PA-11,R,LLOYD SMUCKER,"SMUCKER, LLOYD K.",H6PA16320,I,high_confidence_automatic,95.0,,1,last_exact+first_match+token_overlap+scope_same_race
TN-2,D,MARK HARMON,"HARMON, MARK DESMOND DR.",H2TN02120,C,high_confidence_automatic,95.0,,1,last_exact+first_match+token_overlap+scope_same_race
TN-6,D,RANDAL COOPER,"COOPER, RANDAL DEAN",H2TN06162,C,high_confidence_automatic,95.0,0.0,3,last_exact+first_match+token_overlap+scope_same_race
TN-7,R,MARK E GREEN,"GREEN, MARK DR.",H8TN07076,I,high_confidence_automatic,95.0,,1,last_exact+first_match+token_overlap+scope_same_race
TN-8,D,LYNNETTE P WILLIAMS,"WILLIAMS, LYNNETTE",H2TN08184,C,high_confidence_automatic,95.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
TN-9,D,STEVE COHEN,"COHEN, STEVE I MR.",H6TN09068,I,high_confidence_automatic,95.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
TX-1,R,NATHANIEL MORAN,"MORAN, NATHANIEL QUENTIN",H2TX01112,O,high_confidence_automatic,95.0,2.0,5,last_exact+first_match+token_overlap+scope_same_race
TX-2,D,ROBIN FULFORD,"FULFORD, ROBIN DAWN",H2TX02383,C,high_confidence_automatic,95.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
TX-3,D,SANDEEP SRIVASTAVA,"SRIVASTAVA, SANDEEP KUMAR",H2TX03274,O,high_confidence_automatic,95.0,0.0,3,last_exact+first_match+token_overlap+scope_same_race
TX-5,D,TARTISHA HILL,"HILL, TARTISHA A MRS.",H2TX05246,C,high_confidence_automatic,95.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
TX-7,R,JOHNNY TEAGUE,"TEAGUE, JOHNNY MARK DR.",H0TX09176,C,high_confidence_automatic,95.0,2.0,9,last_exact+first_match+token_overlap+scope_same_race
TX-8,R,MORGAN LUTTRELL,"LUTTRELL, MORGAN JOE",H2TX08182,O,high_confidence_automatic,95.0,2.0,15,last_exact+first_match+token_overlap+scope_same_race
TX-10,R,MICHAEL T MCCAUL,"MCCAUL, MICHAEL",H4TX10093,I,high_confidence_automatic,95.0,,1,last_exact+first_match+token_overlap+scope_same_race
TX-11,R,AUGUST PFLUGER,"PFLUGER, AUGUST LEE II",H0TX11230,I,high_confidence_automatic,95.0,,1,last_exact+first_match+token_overlap+scope_same_race
TX-13,R,RONNY JACKSON,"JACKSON, RONNY LYNN",H0TX13228,I,high_confidence_automatic,95.0,,1,last_exact+first_match+token_overlap+scope_same_race
TX-14,R,"RANDY K WEBER, SR","WEBER, RANDY",H2TX14149,I,high_confidence_automatic,95.0,2.0,4,last_exact+first_match+token_overlap+scope_same_race
TX-14,D,MIKAL WILLIAMS,"WILLIAMS, MIKAL D. DR",H0TX14218,C,high_confidence_automatic,95.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
TX-18,R,CARMEN MARIA MONTIEL,"MONTIEL, CARMEN",H2TX18207,C,high_confidence_automatic,95.0,,1,last_exact+first_match+token_overlap+scope_same_race
TX-20,R,KYLE SINCLAIR,"SINCLAIR, KYLE E MR",H2TX20096,C,high_confidence_automatic,95.0,0.0,3,last_exact+first_match+token_overlap+scope_same_race
TX-22,R,TROY E NEHLS,"NEHLS, TROY",H0TX22302,I,high_confidence_automatic,95.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
TX-29,R,ROBERT SCHAFRANEK,"SCHAFRANEK, ROBERT ALLAN",H6TX29080,C,high_confidence_automatic,95.0,2.0,5,last_exact+first_match+token_overlap+scope_same_race
TX-30,R,JAMES RODGERS,"RODGERS, JAMES BYRON MR.",H2TX30236,O,high_confidence_automatic,95.0,2.0,8,last_exact+first_match+token_overlap+scope_same_race
TX-32,D,COLIN Z ALLRED,"ALLRED, COLIN",H8TX32098,I,high_confidence_automatic,95.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
TX-34,R,MAYRA FLORES,"FLORES, MAYRA NOHEMI",H2TX34113,I,high_confidence_automatic,95.0,2.0,7,last_exact+first_match+token_overlap+scope_same_race
VA-2,D,ELAINE G LURIA,"LURIA, ELAINE",H8VA02111,I,high_confidence_automatic,95.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
VA-5,D,JOSHUA M THRONEBURG,"THRONEBURG, JOSHUA",H2VA05091,C,high_confidence_automatic,95.0,2.0,4,last_exact+first_match+token_overlap+scope_same_race
VA-6,D,JENNIFER LYNN LEWIS,"LEWIS, JENNIFER",H8VA06138,C,high_confidence_automatic,95.0,,1,last_exact+first_match+token_overlap+scope_same_race
VA-7,R,YESLI I VEGA,"VEGA, YESLI",H2VA07261,C,high_confidence_automatic,95.0,2.0,15,last_exact+first_match+token_overlap+scope_same_race
VA-7,D,ABIGAIL DAVIS SPANBERGER,"SPANBERGER, ABIGAIL",H8VA07094,I,high_confidence_automatic,95.0,,1,last_exact+first_match+token_overlap+scope_same_race
VA-8,R,KARINA A LIPSMAN,"LIPSMAN, KARINA",H2VA08152,C,high_confidence_automatic,95.0,2.0,5,last_exact+first_match+token_overlap+scope_same_race
VA-9,D,TAYSHA LEE DEVAUGHAN,"DEVAUGHAN, TAYSHA",H2VA09085,C,high_confidence_automatic,95.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
WI-1,R,BRYAN STEIL,"STEIL, BRYAN GEORGE",H8WI01156,I,high_confidence_automatic,95.0,,1,last_exact+first_match+token_overlap+scope_same_race
WI-4,D,GWEN MOORE,"MOORE, GWEN S",H4WI04183,I,high_confidence_automatic,95.0,,1,last_exact+first_match+token_overlap+scope_same_race
WI-6,R,GLENN GROTHMAN,"GROTHMAN, GLENN S.",H4WI06048,I,high_confidence_automatic,95.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
WI-7,D,RICHARD DICK AUSMAN,"AUSMAN, RICHARD",H2WI07123,C,high_confidence_automatic,95.0,,1,last_exact+first_match+token_overlap+scope_same_race
CT-5,R,GEORGE LOGAN,"LOGAN, GEORGE S",H2CT05222,C,high_confidence_automatic,95.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
ID-1,D,KAYLEE PETERSON,"PETERSON, KAYLEE JADE",H2ID01192,C,high_confidence_automatic,95.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
ID-2,R,MICHAEL K SIMPSON,"SIMPSON, MICHAEL",H8ID02064,I,high_confidence_automatic,95.0,2.0,5,last_exact+first_match+token_overlap+scope_same_race
ID-2,D,WENDY NORMAN,"NORMAN, WENDY ANN",H2ID02216,C,high_confidence_automatic,95.0,0.0,3,last_exact+first_match+token_overlap+scope_same_race
IN-2,D,PAUL D STEURY,"STEURY, PAUL MR.",H2IN02279,O,high_confidence_automatic,95.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
IN-3,D,GARY L SNYDER,"SNYDER, GARY",H2IN03202,C,high_confidence_automatic,95.0,2.0,6,last_exact+first_match+token_overlap+scope_same_race
IN-6,D,CYNTHIA âCINDEâ WIRTH,"WIRTH, CYNTHIA",H2IN06304,C,high_confidence_automatic,95.0,0.0,3,last_exact+first_match+token_overlap+scope_same_race
IN-8,R,LARRY BUCSHON,"BUCSHON, LARRY D.",H0IN08114,I,high_confidence_automatic,95.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
IN-9,D,MATTHEW FYFE,"FYFE, MATTHEW JOHN",H2IN09191,O,high_confidence_automatic,95.0,2.0,5,last_exact+first_match+token_overlap+scope_same_race
KS-1,R,TRACEY MANN,"MANN, TRACEY ROBERT",H0KS01123,I,high_confidence_automatic,95.0,,1,last_exact+first_match+token_overlap+scope_same_race
KS-3,R,AMANDA L ADKINS,"ADKINS, AMANDA",H0KS03236,C,high_confidence_automatic,95.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
KY-4,R,THOMAS MASSIE,"MASSIE, THOMAS H.",H2KY04121,I,high_confidence_automatic,95.0,2.0,5,last_exact+first_match+token_overlap+scope_same_race
KY-5,R,HAROLD ROGERS,"ROGERS, HAROLD DALLAS",H0KY05015,I,high_confidence_automatic,95.0,2.0,5,last_exact+first_match+token_overlap+scope_same_race
LA-3,R,CLAY HIGGINS,"HIGGINS, CLAY CAPTAIN",H6LA03148,I,high_confidence_automatic,95.0,2.0,4,last_exact+first_match+token_overlap+scope_same_race
LA-3,D,TIA LEBRUN,"LEBRUN, TIA MARIE MRS.",H2LA03105,C,high_confidence_automatic,95.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
LA-5,R,HUNTER PULLEN,"PULLEN, HUNTER I MR.",H2LA05266,C,high_confidence_automatic,95.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
LA-6,R,BRIAN BELZER,"BELZER, BRIAN T",H2LA06041,C,high_confidence_automatic,95.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
ME-1,R,EDWIN THELANDER,"THELANDER, EDWIN F MR.",H2ME01131,C,high_confidence_automatic,95.0,,1,last_exact+first_match+token_overlap+scope_same_race
ME-1,D,CHELLIE PINGREE,"PINGREE, CHELLIE M",H8ME01120,I,high_confidence_automatic,95.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
ME-2,D,JARED F GOLDEN,"GOLDEN, JARED",H8ME02185,I,high_confidence_automatic,95.0,0.0,3,last_exact+first_match+token_overlap+scope_same_race
MS-1,D,DIANNE BLACK,"BLACK, DIANNE DODSON",H2MS01148,C,high_confidence_automatic,95.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
MS-2,R,BRIAN FLOWERS,"FLOWERS, BRIAN WESLEY",H0MS02082,C,high_confidence_automatic,95.0,2.0,5,last_exact+first_match+token_overlap+scope_same_race
MS-3,R,MICHAEL GUEST,"GUEST, MICHAEL PATRICK",H8MS03125,I,high_confidence_automatic,95.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
MS-3,D,SHUWASKI A YOUNG,"YOUNG, SHUWASKI",H2MS03136,C,high_confidence_automatic,95.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
MO-1,R,ANDREW JONES,"JONES, ANDREW M JR",H2MO01179,C,high_confidence_automatic,95.0,0.0,5,last_exact+first_match+token_overlap+scope_same_race
MO-2,R,ANN WAGNER,"WAGNER, ANN L.",H2MO02102,I,high_confidence_automatic,95.0,2.0,4,last_exact+first_match+token_overlap+scope_same_race
MO-3,D,BETHANY MANN,"MANN, BETHANY EILEEN",H2MO03167,C,high_confidence_automatic,95.0,2.0,5,last_exact+first_match+token_overlap+scope_same_race
MO-6,D,HENRY MARTIN,"MARTIN, HENRY ROBERT",H8MO06092,C,high_confidence_automatic,95.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
MO-8,R,JASON SMITH,"SMITH, JASON T",H4MO08162,I,high_confidence_automatic,95.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
NE-2,D,TONY VARGAS,"VARGAS, ANTHONY 'TONY'",H2NE02132,C,high_confidence_automatic,95.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
NV-4,D,STEVEN HORSFORD,"HORSFORD, STEVEN ALEXZANDER",H2NV04011,I,high_confidence_automatic,95.0,,1,last_exact+first_match+token_overlap+scope_same_race
NH-2,R,ROBERT BURNS,"BURNS, ROBERT ANDREW MR.",H2NH00025,C,high_confidence_automatic,95.0,2.0,10,last_exact+first_match+token_overlap+scope_same_race
NM-1,D,MELANIE A STANSBURY,"STANSBURY, MELANIE",H2NM01144,C,high_confidence_automatic,95.0,2.0,5,last_exact+first_match+token_overlap+scope_same_race
OH-2,R,BRAD R WENSTRUP,"WENSTRUP, BRAD DR.",H2OH02085,I,high_confidence_automatic,95.0,0.0,3,last_exact+first_match+token_overlap+scope_same_race
OH-5,D,CRAIG SWARTZ,"SWARTZ, CRAIG STEPHEN",H2OH05062,C,high_confidence_automatic,95.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
OK-5,R,STEPHANIE I BICE,"BICE, STEPHANIE",H0OK05205,I,high_confidence_automatic,95.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
RI-2,R,ALLAN W FUNG,"FUNG, ALLAN",H2RI02226,O,high_confidence_automatic,95.0,2.0,4,last_exact+first_match+token_overlap+scope_same_race
RI-2,D,SETH M MAGAZINER,"MAGAZINER, SETH",H2RI02184,O,high_confidence_automatic,95.0,2.0,10,last_exact+first_match+token_overlap+scope_same_race
SC-2,R,JOE WILSON,"WILSON, JOE THE HON.",H2SC02059,I,high_confidence_automatic,95.0,,1,last_exact+first_match+token_overlap+scope_same_race
SC-5,R,RALPH NORMAN,"NORMAN, RALPH W. JR.",H8SC05158,I,high_confidence_automatic,95.0,,1,last_exact+first_match+token_overlap+scope_same_race
SC-7,D,DARYL W SCOTT,"SCOTT, DARYL",H2SC07314,C,high_confidence_automatic,95.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
UT-1,R,BLAKE D MOORE,"MOORE, BLAKE",H0UT01205,I,high_confidence_automatic,95.0,2.0,6,last_exact+first_match+token_overlap+scope_same_race
UT-1,D,RICK EDWIN JONES,"JONES, RICK",H2UT01300,C,high_confidence_automatic,95.0,,1,last_exact+first_match+token_overlap+scope_same_race
UT-3,R,JOHN R CURTIS,"CURTIS, JOHN",H8UT03238,I,high_confidence_automatic,95.0,2.0,7,last_exact+first_match+token_overlap+scope_same_race
UT-3,D,GLENN J WRIGHT,"WRIGHT, GLENN",H2UT03306,C,high_confidence_automatic,95.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
AK-AL,D,MARY SATTLER PELTOLA,"PELTOLA, MARY",H2AK01158,I,high_confidence_automatic,95.0,2.0,6,last_exact+first_match+token_overlap+scope_same_race
