cycle,chamber,race_id,district_id,state,district,election_date,election_type,dem_candidate,gop_candidate,other_candidates,dem_vote_total,gop_vote_total,other_vote_total,total_vote,dem_vote_share,gop_vote_share,actual_dem_margin,actual_winner,has_dem_candidate,has_gop_candidate,major_party_contested,named_candidate_count,named_dem_count,named_gop_count,named_other_count,general_election_party_structure,uncontested,uncontested_dem,uncontested_gop,include_in_major_party_margin_scoring,special_handling_notes,source_name,source_url,retrieved_date
2022,House,CA-22,CA-22,CA,22,2022-11-08,General,RUDY SALAS,DAVID G VALADAO,,49862,52994,0,102856,48.477483083145366,51.522516916854634,-3.0450338337092635,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2022,House,CA-23,CA-23,CA,23,2022-11-08,General,DEREK MARSHALL,JAY OBERNOLTE,,65908,103197,0,169105,38.97460157890068,61.02539842109932,-22.050796842198633,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2022,House,CA-24,CA-24,CA,24,2022-11-08,General,SALUD O CARBAJAL,BRAD ALLEN,,159019,103533,0,262552,60.5666686980103,39.4333313019897,21.133337396020597,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2022,House,CA-25,CA-25,CA,25,2022-11-08,General,RAUL RUIZ,BRIAN E HAWKINS,,87641,65101,0,152742,57.378455172775006,42.621544827224994,14.756910345550013,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2022,House,CA-26,CA-26,CA,26,2022-11-08,General,JULIA BROWNLEY,MATT JACOBS,,134575,112214,0,246789,54.53038830742051,45.46961169257949,9.060776614841018,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2022,House,CA-27,CA-27,CA,27,2022-11-08,General,CHRISTY SMITH,MIKE GARCIA,,91892,104624,0,196516,46.760569113965275,53.239430886034725,-6.4788617720694495,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2022,House,CA-28,CA-28,CA,28,2022-11-08,General,JUDY CHU,WES HALLMAN,,150062,76495,0,226557,66.2358700018097,33.7641299981903,32.471740003619395,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2022,House,CA-29,CA-29,CA,29,2022-11-08,General,TONY CÃRDENAS,,,69915,0,0,119435,58.53811696738812,0.0,58.53811696738812,D,True,False,False,2,2,0,0,D_vs_D,False,False,False,False,Nonstandard general-election party structure: D_vs_D,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2022,House,CA-30,CA-30,CA,30,2022-11-08,General,ADAM B SCHIFF,,,150100,0,0,211068,71.11452233403453,0.0,71.11452233403453,D,True,False,False,2,2,0,0,D_vs_D,False,False,False,False,Nonstandard general-election party structure: D_vs_D,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2022,House,CA-31,CA-31,CA,31,2022-11-08,General,GRACE F NAPOLITANO,DANIEL BOCIC MARTINEZ,,91472,62153,0,153625,59.54239218877136,40.45760781122864,19.084784377542718,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2022,House,CA-32,CA-32,CA,32,2022-11-08,General,BRAD SHERMAN,LUCIE LAPOINTE VOLOTZKY,,167411,74618,0,242029,69.16981022935268,30.83018977064732,38.33962045870536,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2022,House,CA-33,CA-33,CA,33,2022-11-08,General,PETE AGUILAR,JOHN MARK PORTER,,76588,56119,0,132707,57.71210260197277,42.28789739802723,15.424205203945535,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2022,House,CA-34,CA-34,CA,34,2022-11-08,General,JIMMY GOMEZ,,,62244,0,0,121467,51.243547630220554,0.0,51.243547630220554,D,True,False,False,2,2,0,0,D_vs_D,False,False,False,False,Nonstandard general-election party structure: D_vs_D,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2022,House,CA-35,CA-35,CA,35,2022-11-08,General,NORMA J TORRES,MIKE CARGILE,,75121,55832,0,130953,57.36485609340756,42.63514390659244,14.729712186815117,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2022,House,CA-36,CA-36,CA,36,2022-11-08,General,TED LIEU,JOE E COLLINS III,,194299,84264,0,278563,69.7504693731759,30.249530626824093,39.500938746351814,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2022,House,CA-37,CA-37,CA,37,2022-11-08,General,SYDNEY KAMLAGER,,,84338,0,0,131880,63.95056111616621,0.0,63.95056111616621,D,True,False,False,2,2,0,0,D_vs_D,False,False,False,False,Nonstandard general-election party structure: D_vs_D,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2022,House,CA-38,CA-38,CA,38,2022-11-08,General,LINDA T SÃNCHEZ,ERIC J CHING,,101260,73051,0,174311,58.09157196046147,41.90842803953853,16.183143920922948,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2022,House,CA-39,CA-39,CA,39,2022-11-08,General,MARK TAKANO,AJA SMITH,,75896,55701,0,131597,57.67304725791622,42.32695274208378,15.346094515832428,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2022,House,CA-40,CA-40,CA,40,2022-11-08,General,ASIF MAHMOOD,YOUNG KIM,,122722,161589,0,284311,43.16470344095023,56.83529655904977,-13.670593118099546,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2022,House,CA-41,CA-41,CA,41,2022-11-08,General,WILL ROLLINS,KEN CALVERT,,112769,123869,0,236638,47.654645492270895,52.345354507729105,-4.690709015458211,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2022,House,CA-42,CA-42,CA,42,2022-11-08,General,ROBERT GARCIA,JOHN BRISCOE,,99217,45903,0,145120,68.36893605292173,31.63106394707828,36.73787210584344,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2022,House,CA-43,CA-43,CA,43,2022-11-08,General,MAXINE WATERS,OMAR NAVARRO,,95462,27985,0,123447,77.33035229693715,22.669647703062854,54.66070459387429,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2022,House,CA-44,CA-44,CA,44,2022-11-08,General,NANETTE DIAZ BARRAGÃN,PAUL JONES,,100160,38554,0,138714,72.20612194875788,27.793878051242125,44.41224389751575,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2022,House,CA-45,CA-45,CA,45,2022-11-08,General,JAY F CHEN,MICHELLE STEEL,,103466,113960,0,217426,47.58676515228169,52.41323484771831,-4.826469695436608,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2022,House,CA-46,CA-46,CA,46,2022-11-08,General,J LUIS CORREA,CHRISTOPHER J GONZALES,,78041,48257,0,126298,61.79116058844954,38.20883941155046,23.58232117689908,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2022,House,CA-47,CA-47,CA,47,2022-11-08,General,KATIE PORTER,SCOTT BAUGH,,137374,128261,0,265635,51.71532365840345,48.28467634159655,3.4306473168068967,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2022,House,CA-48,CA-48,CA,48,2022-11-08,General,STEPHEN HOULAHAN,DARRELL ISSA,,101900,155171,0,257071,39.63885463548981,60.36114536451019,-20.722290729020386,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2022,House,CA-49,CA-49,CA,49,2022-11-08,General,MIKE LEVIN,BRIAN MARYOTT,,153541,138194,0,291735,52.63029804445816,47.36970195554184,5.260596088916311,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2022,House,CA-50,CA-50,CA,50,2022-11-08,General,SCOTT H PETERS,COREY GUSTAFSON,,168816,99819,0,268635,62.84214640683455,37.15785359316545,25.684292813669106,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2022,House,CA-51,CA-51,CA,51,2022-11-08,General,SARA JACOBS,STAN CAPLAN,,144186,88886,0,233072,61.86328688130706,38.13671311869294,23.726573762614127,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2022,House,CA-52,CA-52,CA,52,2022-11-08,General,JUAN VARGAS,TYLER GEFFENEY,,100686,50330,0,151016,66.67240557291943,33.32759442708058,33.344811145838854,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2022,House,CO-1,CO-1,CO,1,2022-11-08,General,DIANA DEGETTE,JENNIFER QUALTERI,JOHN C KITTLESON,226929,49530,6157,282616,80.29587850652476,17.525547032015172,62.77033147450958,D,True,True,True,3,1,1,1,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2022,House,CO-2,CO-2,CO,2,2022-11-08,General,JOE NEGUSE,MARSHALL DAWSON,STEVE YURASH | GARY L NATION | TIM WOLF,244107,97700,7032,348839,69.97698078483197,28.007189563093576,41.9697912217384,D,True,True,True,5,1,1,3,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2022,House,CO-3,CO-3,CO,3,2022-11-08,General,ADAM FRISCH,LAUREN BOEBERT,MARINA ZIMMERMAN | KRISTIN SKOWRONSKI | RICHARD âTURTLEâ TETU,163293,163839,153,327285,49.893212337870665,50.0600394151886,-0.16682707731793392,R,True,True,True,5,1,1,3,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
