cycle,chamber,race_id,district_id,state,district,election_date,election_type,dem_candidate,gop_candidate,other_candidates,dem_vote_total,gop_vote_total,other_vote_total,total_vote,dem_vote_share,gop_vote_share,actual_dem_margin,actual_winner,has_dem_candidate,has_gop_candidate,major_party_contested,named_candidate_count,named_dem_count,named_gop_count,named_other_count,general_election_party_structure,uncontested,uncontested_dem,uncontested_gop,include_in_major_party_margin_scoring,special_handling_notes,source_name,source_url,retrieved_date
2014,House,AR-3,AR-3,AR,3,2014-11-08,General,,STEVE WOMACK,GRANT BRAND,0,151630,39305,190935,0.0,79.41446041846702,-79.41446041846702,R,False,True,False,2,0,1,1,R_vs_Other,False,False,False,False,Nonstandard general-election party structure: R_vs_Other,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,AR-4,AR-4,AR,4,2014-11-08,General,JAMES LEE WITT,BRUCE WESTERMAN,KEN HAMILTON,87742,110789,7600,206131,42.56613512766154,53.74688911420407,-11.180753986542538,R,True,True,True,3,1,1,1,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,AZ-1,AZ-1,AZ,1,2014-11-08,General,ANN KIRKPATRICK,ANDY TOBIN,,97391,87723,0,185114,52.61136380824789,47.38863619175211,5.2227276164957805,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,AZ-2,AZ-2,AZ,2,2014-11-08,General,RON BARBER,MARTHA MCSALLY,,109543,109704,104,219351,49.93959453113959,50.012992874434126,-0.07339834329453707,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,AZ-3,AZ-3,AZ,3,2014-11-08,General,RAUL M GRIJALVA,GABBY SAUCEDO,,58192,46185,51,104428,55.724518328417666,44.22664419504348,11.497874133374191,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,AZ-4,AZ-4,AZ,4,2014-11-08,General,MIKE WEISSER,PAUL A GOSAR,CHRIS RIKE,45179,122560,7440,175179,25.790191746727633,69.9627238424697,-44.17253209574207,R,True,True,True,3,1,1,1,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,AZ-5,AZ-5,AZ,5,2014-11-08,General,JAMES WOODS,MATT SALMON,,54596,124867,0,179463,30.421869689016678,69.57813031098333,-39.156260621966645,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,AZ-6,AZ-6,AZ,6,2014-11-08,General,W JOHN WILLIAMSON,DAVID SCHWEIKERT,,70198,129578,0,199776,35.13835495755246,64.86164504244753,-29.723290084895083,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,AZ-7,AZ-7,AZ,7,2014-11-08,General,RUBEN GALLEGO,,JOE COBB | JOSE PENALOSA | REBECCA DEWITT,54235,0,18219,72454,74.85439037182212,0.0,74.85439037182212,D,True,False,False,4,1,0,3,D_vs_Other,False,False,False,False,Nonstandard general-election party structure: D_vs_Other,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,AZ-8,AZ-8,AZ,8,2014-11-08,General,,TRENT FRANKS,STEPHEN DOLGOS,0,128710,41066,169776,0.0,75.81165771369334,-75.81165771369334,R,False,True,False,2,0,1,1,R_vs_Other,False,False,False,False,Nonstandard general-election party structure: R_vs_Other,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,AZ-9,AZ-9,AZ,9,2014-11-08,General,KYRSTEN SINEMA,WENDY ROGERS,POWELL GAMMILL,88609,67841,5612,162062,54.67598820204613,41.861139563870616,12.814848638175514,D,True,True,True,3,1,1,1,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-1,CA-1,CA,1,2014-11-08,General,HEIDI HALL,DOUG LAMALFA,,84320,132052,0,216372,38.96992217107574,61.03007782892426,-22.06015565784852,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-2,CA-2,CA,2,2014-11-08,General,JARED HUFFMAN,DALE K MENSING,,163124,54400,0,217524,74.99126533164157,25.008734668358436,49.98253066328313,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-3,CA-3,CA,3,2014-11-08,General,JOHN GARAMENDI,DAN LOGUE,,79224,71036,0,150260,52.724610674830295,47.275389325169705,5.449221349660588,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-4,CA-4,CA,4,2014-11-08,General,,TOM MCCLINTOCK,,0,126784,0,211134,0.0,60.049068364166835,-60.049068364166835,R,False,True,False,2,0,2,0,R_vs_R,False,False,False,False,Nonstandard general-election party structure: R_vs_R,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-5,CA-5,CA,5,2014-11-08,General,MIKE THOMPSON,,JAMES HINTON,129613,0,41535,171148,75.73153060509033,0.0,75.73153060509033,D,True,False,False,2,1,0,1,D_vs_Other,False,False,False,False,Nonstandard general-election party structure: D_vs_Other,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-6,CA-6,CA,6,2014-11-08,General,DORIS O MATSUI,JOSEPH MCCRAY SR,,97008,36448,0,133456,72.68912600407624,27.31087399592375,45.3782520081525,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-7,CA-7,CA,7,2014-11-08,General,AMI BERA,DOUG OSE,,92521,91066,0,183587,50.39626988839079,49.60373011160921,0.7925397767815804,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-8,CA-8,CA,8,2014-11-08,General,BOB CONAWAY,PAUL COOK,,37056,77480,0,114536,32.35314660892645,67.64685339107355,-35.2937067821471,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-9,CA-9,CA,9,2014-11-08,General,JERRY MCNERNEY,"ANTONIO C \""TONY\"" AMADOR",,63475,57729,0,121204,52.370383815715655,47.629616184284345,4.740767631431306,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-10,CA-10,CA,10,2014-11-08,General,MICHAEL EGGMAN,JEFF DENHEM,,55123,70582,0,125705,43.85107990931148,56.14892009068852,-12.297840181377033,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-11,CA-11,CA,11,2014-11-08,General,MARK DESAULNIER,TUE PHAN,,117502,57160,0,174662,67.27393479978473,32.726065200215274,34.54786959956945,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-12,CA-12,CA,12,2014-11-08,General,NANCY PELOSI,JOHN DENNIS,,160067,32197,0,192264,83.25375525319353,16.746244746806475,66.50751050638705,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-13,CA-13,CA,13,2014-11-08,General,BARBARA LEE,DAKIN SUNDEEN,,168491,21940,0,190431,88.47876658737286,11.521233412627145,76.9575331747457,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-14,CA-14,CA,14,2014-11-08,General,JACKIE SPEIER,ROBIN CHEW,,114389,34757,0,149146,76.69598916497928,23.30401083502072,53.39197832995856,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-15,CA-15,CA,15,2014-11-08,General,ERIC SWALWELL,HUGH BUSSELL,,99756,43150,0,142906,69.80532657831021,30.19467342168978,39.61065315662044,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-16,CA-16,CA,16,2014-11-08,General,JIM COSTA,JOHNNY TACHERRA,,46277,44943,0,91220,50.731199298399474,49.268800701600526,1.4623985967989477,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-17,CA-17,CA,17,2014-11-08,General,MICHAEL M HONDA,,,69561,0,0,134408,51.75361585619903,0.0,51.75361585619903,D,True,False,False,2,2,0,0,D_vs_D,False,False,False,False,Nonstandard general-election party structure: D_vs_D,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-18,CA-18,CA,18,2014-11-08,General,ANNA G ESHOO,RICHARD B FOX,,133060,63326,0,196386,67.75432057274959,32.245679427250415,35.50864114549917,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-19,CA-19,CA,19,2014-11-08,General,ZOE LOFGREN,,,85888,0,0,127788,67.21131874667418,0.0,67.21131874667418,D,True,False,False,2,2,0,0,D_vs_D,False,False,False,False,Nonstandard general-election party structure: D_vs_D,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-20,CA-20,CA,20,2014-11-08,General,SAM FARR,,RONALD PAUL KABAT,106034,0,35010,141044,75.17795865120104,0.0,75.17795865120104,D,True,False,False,2,1,0,1,D_vs_Other,False,False,False,False,Nonstandard general-election party structure: D_vs_Other,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-21,CA-21,CA,21,2014-11-08,General,AMANDA RENTERIA,DAVID G VALADAO,,33470,45907,0,79377,42.16586668682364,57.83413331317636,-15.668266626352722,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-22,CA-22,CA,22,2014-11-08,General,"SUZANNA \""SAM\"" AGUILERA-MARRERO",DEVIN NUNES,,37289,96053,0,133342,27.96493227940184,72.03506772059816,-44.07013544119632,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-23,CA-23,CA,23,2014-11-08,General,RAUL GARCIA,KEVIN MCCARTHY,,33726,100317,0,134043,25.16058279805734,74.83941720194267,-49.67883440388532,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-24,CA-24,CA,24,2014-11-08,General,LOIS CAPPS,CHRIS MITCHUM,,103228,95566,0,198794,51.92712053683713,48.07287946316287,3.8542410736742556,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-25,CA-25,CA,25,2014-11-08,General,,STEVE KNIGHT,,0,60847,0,114072,0.0,53.340872431446805,-53.340872431446805,R,False,True,False,2,0,2,0,R_vs_R,False,False,False,False,Nonstandard general-election party structure: R_vs_R,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-26,CA-26,CA,26,2014-11-08,General,JULIA BROWNLEY,JEFF GORELL,,87176,82653,0,169829,51.33163358437016,48.66836641562984,2.663267168740321,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-27,CA-27,CA,27,2014-11-08,General,JUDY CHU,JACK ORSWELL,,75728,51852,0,127580,59.357266029158176,40.642733970841824,18.71453205831635,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-28,CA-28,CA,28,2014-11-08,General,ADAM B SCHIFF,,STEVE STOKES,91996,0,28268,120264,76.4950442360141,0.0,76.4950442360141,D,True,False,False,2,1,0,1,D_vs_Other,False,False,False,False,Nonstandard general-election party structure: D_vs_Other,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-29,CA-29,CA,29,2014-11-08,General,TONY CARDENAS,WILLIAM O'CALLAGHAN LEADER,,50096,17045,0,67141,74.6131275971463,25.386872402853697,49.226255194292605,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-30,CA-30,CA,30,2014-11-08,General,BRAD SHERMAN,MARK S REED,,86568,45315,0,131883,65.63999909010259,34.36000090989741,31.279998180205183,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-31,CA-31,CA,31,2014-11-08,General,PETE AGUILAR,PAUL CHABOT,,51622,48162,0,99784,51.73374488896015,48.26625511103985,3.4674897779203078,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-32,CA-32,CA,32,2014-11-08,General,GRACE F NAPOLITANO,ARTURO ENRIQUE ALAS,,50353,34053,0,84406,59.655711679264506,40.344288320735494,19.311423358529016,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-33,CA-33,CA,33,2014-11-08,General,TED LIEU,ELAN CARR,,108331,74700,0,183031,59.187241505537315,40.812758494462685,18.374483011074627,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-34,CA-34,CA,34,2014-11-08,General,XAVIER BECERRA,,,44697,0,0,61621,72.53533697927655,0.0,72.53533697927655,D,True,False,False,2,2,0,0,D_vs_D,False,False,False,False,Nonstandard general-election party structure: D_vs_D,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-35,CA-35,CA,35,2014-11-08,General,NORMA J TORRES,,,39502,0,0,62255,63.45193157176131,0.0,63.45193157176131,D,True,False,False,2,2,0,0,D_vs_D,False,False,False,False,Nonstandard general-election party structure: D_vs_D,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-36,CA-36,CA,36,2014-11-08,General,RAUL RUIZ,BRIAN NESTANDE,,72682,61457,0,134139,54.18409262034159,45.81590737965841,8.368185240683172,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-37,CA-37,CA,37,2014-11-08,General,KAREN BASS,R ADAM KING,,96787,18051,0,114838,84.281335446455,15.718664553544993,68.56267089291,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-38,CA-38,CA,38,2014-11-08,General,LINDA T SANCHEZ,BENJAMIN CAMPOS,,58192,40288,0,98480,59.09017059301381,40.90982940698619,18.18034118602762,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-39,CA-39,CA,39,2014-11-08,General,PETER O ANDERSON,EDWARD R ROYCE,,41906,91319,0,133225,31.455057234002627,68.54494276599738,-37.089885531994746,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-40,CA-40,CA,40,2014-11-08,General,LUCILLE ROYBAL-ALLARD,,,30208,0,0,49379,61.17580347921181,0.0,61.17580347921181,D,True,False,False,2,2,0,0,D_vs_D,False,False,False,False,Nonstandard general-election party structure: D_vs_D,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-41,CA-41,CA,41,2014-11-08,General,MARK TAKANO,STEVE ADAMS,,46948,35936,0,82884,56.64301915930698,43.35698084069302,13.286038318613967,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-42,CA-42,CA,42,2014-11-08,General,TIM SHERIDAN,KEN CALVERT,,38850,74540,0,113390,34.26228062439368,65.73771937560632,-31.47543875121263,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-43,CA-43,CA,43,2014-11-08,General,MAXINE WATERS,JOHN WOOD JR,,69681,28521,0,98202,70.95680332376122,29.04319667623877,41.91360664752246,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-44,CA-44,CA,44,2014-11-08,General,JANICE HAHN,,ADAM SHBEITA,59670,0,9192,68862,86.65156399756034,0.0,86.65156399756034,D,True,False,False,2,1,0,1,D_vs_Other,False,False,False,False,Nonstandard general-election party structure: D_vs_Other,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-45,CA-45,CA,45,2014-11-08,General,DREW E LEAVENS,MIMI WALTERS,,56819,106083,0,162902,34.879252556751915,65.12074744324809,-30.241494886496177,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-46,CA-46,CA,46,2014-11-08,General,LORETTA SANCHEZ,ADAM NICK,,49738,33577,0,83315,59.69873372141871,40.30126627858129,19.397467442837424,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-47,CA-47,CA,47,2014-11-08,General,ALAN S LOWENTHAL,ANDY WHALLON,,69091,54309,0,123400,55.989465153970826,44.010534846029174,11.978930307941653,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-48,CA-48,CA,48,2014-11-08,General,SUZANNE JOYCE SAVARY,DANA ROHRACHER,,62713,112082,0,174795,35.87802854772734,64.12197145227266,-28.243942904545325,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-49,CA-49,CA,49,2014-11-08,General,DAVE PEISER,DARRELL E ISSA,,64981,98161,0,163142,39.830944821076116,60.169055178923884,-20.338110357847764,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-50,CA-50,CA,50,2014-11-08,General,JAMES H KIMBER,DUNCAN HUNTER,,45302,111997,0,157299,28.799928798021604,71.2000712019784,-42.40014240395679,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-51,CA-51,CA,51,2014-11-08,General,JUAN VARGAS,STEPHEN MEADE,,56373,25577,0,81950,68.7895057962172,31.210494203782794,37.57901159243441,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-52,CA-52,CA,52,2014-11-08,General,SCOTT H PETERS,CARL DEMAIO,,98826,92746,0,191572,51.586870732674925,48.413129267325075,3.1737414653498424,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CA-53,CA-53,CA,53,2014-11-08,General,SUSAN A DAVIS,LARRY A WILSKE,,87104,60940,0,148044,58.83656210315852,41.16343789684148,17.67312420631704,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CO-1,CO-1,CO,1,2014-11-08,General,DIANA DEGETTE,MARTIN WALSH,DANNY E STROUD | FRANK ATWOOD,183281,80682,14531,278494,65.8114717013652,28.970821633500183,36.84065006786502,D,True,True,True,4,1,1,2,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2014,House,CO-2,CO-2,CO,2,2014-11-08,General,JARED POLIS,GEORGE LEING,,196300,149645,0,345945,56.743123906979434,43.256876093020566,13.486247813958867,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
