replay_spec,cycle,all_races,scored_major_party_races,winner_accuracy,mean_abs_margin_error,median_abs_margin_error,rmse_margin_error,mean_margin_error_dem_bias,brier_score,log_loss,actual_dem_seats,predicted_dem_seats,expected_dem_seats,predicted_seat_error,expected_seat_error,uncertainty_days_out,national_error_sd,region_error_sd,demographic_error_sd,district_error_sd,marginal_total_error_sd,n_sims,median_dem_seats,dem_seats_p25,dem_seats_p50,dem_seats_p75,dem_control_probability,configured_region_error_sd,configured_demographic_error_sd,expected_dem_seats_from_simulation,simulation_dem_seat_sd,simulation_expected_seat_standard_error,analytic_minus_simulated_expected_seats,simulation_validation_tolerance
canonical_fixed_6_5,2016,435,345,0.9391304347826087,8.479774918217682,7.071731840000005,10.844258238359693,4.6073361645823185,0.04431338005265644,0.15506455133515035,194,210,218.18084676140046,16,24.18084676140046,,0.0,0.0,0.0,6.5,6.5,0,,,,,,,,,,,,
production_election_day_v1,2016,435,345,0.9391304347826087,8.479774918217682,7.071731840000005,10.844258238359693,4.6073361645823185,0.041756000910697366,0.13591177581361708,194,210,215.43138344982896,16,21.431383449828957,0.0,5.0625,0.0,0.0,6.1875,7.994627101997941,20000,214.0,197.0,214.0,233.0,0.44485,1.0,0.75,215.63055,25.58238612056118,0.18089478704781423,-0.1991665501710429,0.9044739352390712
canonical_fixed_6_5,2018,435,393,0.9516539440203562,5.45839835310738,4.295223662999999,7.2468319153985545,1.082725309369466,0.045092209031011465,0.16196430943000234,238,227,236.77299933051594,-11,-1.227000669484056,,0.0,0.0,0.0,6.5,6.5,0,,,,,,,,,,,,
production_election_day_v1,2018,435,393,0.9516539440203562,5.45839835310738,4.295223662999999,7.2468319153985545,1.082725309369466,0.0415074936885342,0.1504597984495426,238,227,233.6655918124182,-11,-4.334408187581801,0.0,5.0625,0.0,0.0,6.1875,7.994627101997941,20000,232.0,218.0,232.0,248.0,0.7518,1.0,0.75,233.6805,22.47292974622065,0.158907610166815,-0.014908187581795573,0.794538050834075
canonical_fixed_6_5,2020,435,407,0.9606879606879607,7.1022420585700505,5.796776840000007,9.078224920666761,6.354295646147447,0.04107269379138344,0.1577561578787935,222,233,240.4965452909559,11,18.496545290955908,,0.0,0.0,0.0,6.5,6.5,0,,,,,,,,,,,,
production_election_day_v1,2020,435,407,0.9606879606879607,7.1022420585700505,5.796776840000007,9.078224920666761,6.354295646147447,0.037182418398125125,0.1619327385658468,222,232,237.91022805813049,10,15.910228058130485,0.0,5.0625,0.0,0.0,6.1875,7.994627101997941,20000,237.0,224.0,237.0,251.0,0.84715,1.0,0.75,237.8721,20.515376809219983,0.14506562060396685,0.038128058130496356,0.7253281030198343
canonical_fixed_6_5,2022,435,400,0.9575,5.433272974781751,4.32553801,7.015284156664602,4.00390540262625,0.03480715587786538,0.12551894291772467,215,223,222.80171317891475,8,7.801713178914753,,0.0,0.0,0.0,6.5,6.5,0,,,,,,,,,,,,
production_election_day_v1,2022,435,400,0.9575,5.433272974781751,4.32553801,7.015284156664602,4.00390540262625,0.03247120687929868,0.10598184839810156,215,223,222.12229391699748,8,7.122293916997478,0.0,5.0625,0.0,0.0,6.1875,7.994627101997941,20000,222.0,210.0,222.0,234.0,0.60265,1.0,0.75,221.92945,18.21818508553721,0.12882202214894983,0.19284391699747516,0.64411011074
